# metadata_json,"{""task"":""analyze_sky_vs_50ohm"",""timestamp_utc"":""2026-06-17T00:52:42.520648+00:00"",""product"":""stitched_sky_over_50ohm"",""ratio"":""sky_psd_linear_per_hz / calibration_psd_linear_per_hz"",""stitch_method"":""mean ratio in uniform frequency bins"",""stitched_bin_width_hz"":5000.0,""center_freqs_hz"":[1418805800,1419605800,1420405800,1421205800,1422005800],""sky_data_dir"":""../data/commiss_21cm_data_061626_2"",""calibration_data_dir"":""../data/commiss_50ohm_data_061626_2"",""sky_scan_count"":100,""calibration_scan_count"":100}"
frequency_hz,frequency_mhz,sky_over_50ohm,n_points_averaged
1422678363.281,1422.678363281,2.587948036453e+00,8
1422683343.750,1422.683343750,2.508526339961e+00,9
1422688617.188,1422.688617188,2.328485689424e+00,9
1422693597.656,1422.693597656,2.645971664133e+00,8
1422698578.125,1422.698578125,2.381690569894e+00,9
1422703558.594,1422.703558594,2.280934796061e+00,8
1422708539.062,1422.708539062,2.654642540789e+00,9
1422713519.531,1422.713519531,2.442420412253e+00,8
1422718500.000,1422.718500000,2.433388863429e+00,9
1422723480.469,1422.723480469,2.883316711103e+00,8
1422728460.938,1422.728460938,2.522102811101e+00,9
1422733441.406,1422.733441406,2.414564111974e+00,8
1422738421.875,1422.738421875,2.719627005156e+00,9
1422743402.344,1422.743402344,2.486881868752e+00,8
1422748382.812,1422.748382812,2.343656710252e+00,9
1422753363.281,1422.753363281,2.705345897812e+00,8
1422758343.750,1422.758343750,2.494866549167e+00,9
1422763617.188,1422.763617188,2.430784629335e+00,9
1422768597.656,1422.768597656,2.784408270281e+00,8
1422773578.125,1422.773578125,2.400146666042e+00,9
1422778558.594,1422.778558594,2.298913100728e+00,8
1422783539.062,1422.783539062,2.591680550427e+00,9
1422788519.531,1422.788519531,2.410506734828e+00,8
1422793500.000,1422.793500000,2.391021972670e+00,9
1422798480.469,1422.798480469,2.696406903217e+00,8
1422803460.938,1422.803460938,2.508449137297e+00,9
1422808441.406,1422.808441406,2.367513701858e+00,8
1422813421.875,1422.813421875,2.707013121119e+00,9
1422818402.344,1422.818402344,2.564148835741e+00,8
1422823382.812,1422.823382812,2.382314719794e+00,9
1422828363.281,1422.828363281,2.747600347077e+00,8
1422833343.750,1422.833343750,2.523410719438e+00,9
1422838617.188,1422.838617188,2.436578596887e+00,9
1422843597.656,1422.843597656,2.731582334948e+00,8
1422848578.125,1422.848578125,2.473965686909e+00,9
1422853558.594,1422.853558594,2.382586692115e+00,8
1422858539.062,1422.858539062,2.612193698996e+00,9
1422863519.531,1422.863519531,2.366329569476e+00,8
1422868500.000,1422.868500000,2.334138932033e+00,9
1422873480.469,1422.873480469,2.661720215380e+00,8
1422878460.938,1422.878460938,2.466696794393e+00,9
1422883441.406,1422.883441406,2.349145346738e+00,8
1422888421.875,1422.888421875,2.613154661426e+00,9
1422893402.344,1422.893402344,2.478352816908e+00,8
1422898382.812,1422.898382812,2.421814339774e+00,9
1422903363.281,1422.903363281,2.837618476777e+00,8
1422908343.750,1422.908343750,2.632203635314e+00,9
1422913617.188,1422.913617188,2.488374596167e+00,9
1422918597.656,1422.918597656,2.769608487417e+00,8
1422923578.125,1422.923578125,2.617596748838e+00,9
1422928558.594,1422.928558594,2.468225915279e+00,8
1422933539.062,1422.933539062,2.755658600263e+00,9
1422938519.531,1422.938519531,2.503563443291e+00,8
1422943500.000,1422.943500000,2.396582798901e+00,9
1422948480.469,1422.948480469,2.881289509940e+00,8
1422953460.938,1422.953460938,2.518658415830e+00,9
1422958441.406,1422.958441406,2.402819907198e+00,8
1422963421.875,1422.963421875,2.645933303089e+00,9
1422968402.344,1422.968402344,2.533867995923e+00,8
1422973382.812,1422.973382812,2.442631659762e+00,9
1422978363.281,1422.978363281,2.746939416831e+00,8
1422983343.750,1422.983343750,2.539249691274e+00,9
1422988617.188,1422.988617188,2.420762974918e+00,9
1422993597.656,1422.993597656,2.799072079075e+00,8
1422998578.125,1422.998578125,2.675950858820e+00,9
1423003558.594,1423.003558594,2.455500124837e+00,8
1423008539.062,1423.008539062,2.728538249130e+00,9
1423013519.531,1423.013519531,2.575550030096e+00,8
1423018500.000,1423.018500000,2.430759705615e+00,9
1423023480.469,1423.023480469,2.814859332847e+00,8
1423028460.938,1423.028460938,2.590534815095e+00,9
1423033441.406,1423.033441406,2.436663923655e+00,8
1423038421.875,1423.038421875,2.737785676618e+00,9
1423043402.344,1423.043402344,2.539207914241e+00,8
1423048382.812,1423.048382812,2.422827010637e+00,9
1423053363.281,1423.053363281,2.660472990942e+00,8
1423058343.750,1423.058343750,2.474212374206e+00,9
1423063617.188,1423.063617188,2.373482767785e+00,9
1423068597.656,1423.068597656,2.644250895891e+00,8
1423073578.125,1423.073578125,2.448460969808e+00,9
1423078558.594,1423.078558594,2.441024541883e+00,8
1423083539.062,1423.083539062,2.753128745710e+00,9
1423088519.531,1423.088519531,2.540033128588e+00,8
1423093500.000,1423.093500000,2.448679268349e+00,9
1423098480.469,1423.098480469,2.740825118741e+00,8
1423103460.938,1423.103460938,2.524956807805e+00,9
1423108441.406,1423.108441406,2.395709686655e+00,8
1423113421.875,1423.113421875,2.720017027836e+00,9
1423118402.344,1423.118402344,2.513540488155e+00,8
1423123382.812,1423.123382812,2.391339136950e+00,9
1423128363.281,1423.128363281,2.626448121320e+00,8
1423133343.750,1423.133343750,2.370688260324e+00,9
1423138617.188,1423.138617188,2.316941019839e+00,9
1423143597.656,1423.143597656,2.613791913902e+00,8
1423148578.125,1423.148578125,2.400466126627e+00,9
1423153558.594,1423.153558594,2.278816740510e+00,8
1423158539.062,1423.158539062,2.678431227094e+00,9
1423163519.531,1423.163519531,2.395431746793e+00,8
1423168500.000,1423.168500000,2.329482057485e+00,9
1423173480.469,1423.173480469,2.545702087987e+00,8
1423178460.938,1423.178460938,2.378710448307e+00,9
1423183441.406,1423.183441406,2.225838393805e+00,8
1423188421.875,1423.188421875,2.567187330392e+00,9
1423193402.344,1423.193402344,2.334771192792e+00,8
1423198382.812,1423.198382812,2.199547795076e+00,9
1423203363.281,1423.203363281,2.551313246483e+00,8
