# metadata_json,"{""task"":""analyze_sky_vs_50ohm"",""timestamp_utc"":""2026-06-17T00:33:11.303867+00:00"",""center_freq_hz"":1422005800,""ratio"":""sky_psd_linear_per_hz / calibration_psd_linear_per_hz"",""sky_data_dir"":""../data/commiss_21cm_data_061626"",""calibration_data_dir"":""../data/commiss_50ohm_data_061626"",""sky_scan_count"":5,""calibration_scan_count"":5,""sky_source_files"":[""../data/commiss_21cm_data_061626/2026-06-17T00-05-35.486288+00-00_galactic_plane_scan001_fc1422005800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-05-56.232834+00-00_galactic_plane_scan002_fc1422005800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-17.048994+00-00_galactic_plane_scan003_fc1422005800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-37.762266+00-00_galactic_plane_scan004_fc1422005800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-58.566700+00-00_galactic_plane_scan005_fc1422005800.csv""],""calibration_source_files"":[""../data/commiss_50ohm_data_061626/2026-06-17T00-02-26.440539+00-00_50ohm_termination_scan001_fc1422005800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-02-47.121383+00-00_50ohm_termination_scan002_fc1422005800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-07.869171+00-00_50ohm_termination_scan003_fc1422005800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-28.627227+00-00_50ohm_termination_scan004_fc1422005800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-49.381289+00-00_50ohm_termination_scan005_fc1422005800.csv""],""sky_observations"":[{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:35.486353+00:00"",""target_name"":""galactic_plane"",""scan_index"":1,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:56.232898+00:00"",""target_name"":""galactic_plane"",""scan_index"":2,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:17.049058+00:00"",""target_name"":""galactic_plane"",""scan_index"":3,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:37.762329+00:00"",""target_name"":""galactic_plane"",""scan_index"":4,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:58.566761+00:00"",""target_name"":""galactic_plane"",""scan_index"":5,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}],""calibration_observations"":[{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:26.440600+00:00"",""load_label"":""50ohm_termination"",""scan_index"":1,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:47.121443+00:00"",""load_label"":""50ohm_termination"",""scan_index"":2,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:07.869233+00:00"",""load_label"":""50ohm_termination"",""scan_index"":3,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:28.627288+00:00"",""load_label"":""50ohm_termination"",""scan_index"":4,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:49.381348+00:00"",""load_label"":""50ohm_termination"",""scan_index"":5,""scan_count"":5,""frequency_index"":5,""frequency_count"":5,""center_freq_hz"":1422005800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}]}"
frequency_hz,frequency_mhz,sky_psd_linear_per_hz,calibration_psd_linear_per_hz,sky_over_50ohm
1421137054.688,1421.137054688,1.425520510820e-09,8.040019546484e-10,1.773031150706e+00
1421137640.625,1421.137640625,1.348605902660e-09,8.046057956544e-10,1.676107616853e+00
1421138226.562,1421.138226562,1.349399069172e-09,8.094911914030e-10,1.666971899760e+00
1421138812.500,1421.138812500,1.396409094373e-09,8.103541157902e-10,1.723208492637e+00
1421139398.438,1421.139398438,1.299516626715e-09,8.106986375367e-10,1.602958937569e+00
1421139984.375,1421.139984375,1.252751384857e-09,8.089400044764e-10,1.548633245884e+00
1421140570.312,1421.140570312,1.233075057351e-09,8.012160853957e-10,1.539004370765e+00
1421141156.250,1421.141156250,1.223227432273e-09,8.112154312962e-10,1.507894678876e+00
1421141742.188,1421.141742188,1.263049504845e-09,8.231376956773e-10,1.534432831200e+00
1421142328.125,1421.142328125,1.354040293995e-09,8.189681628370e-10,1.653349123249e+00
1421142914.062,1421.142914062,1.338732376578e-09,8.083725481574e-10,1.656083422959e+00
1421143500.000,1421.143500000,1.301258846556e-09,8.088383999964e-10,1.608799540875e+00
1421144085.938,1421.144085938,1.297236566622e-09,8.177451269619e-10,1.586358051978e+00
1421144671.875,1421.144671875,1.347242871527e-09,8.206929793837e-10,1.641591807619e+00
1421145257.812,1421.145257812,1.431920372947e-09,8.192802386610e-10,1.747778483327e+00
1421145843.750,1421.145843750,1.504886520585e-09,8.118978866896e-10,1.853541615585e+00
1421146429.688,1421.146429688,1.530192496131e-09,8.159870825931e-10,1.875265587867e+00
1421147015.625,1421.147015625,1.564967989897e-09,8.247428986063e-10,1.897522236980e+00
1421147601.562,1421.147601562,1.529767294931e-09,8.230171786506e-10,1.858730697990e+00
1421148187.500,1421.148187500,1.580466390962e-09,8.249596220604e-10,1.915810602966e+00
1421148773.438,1421.148773438,1.627491616280e-09,8.244306210321e-10,1.974079534119e+00
1421149359.375,1421.149359375,1.585284797076e-09,8.211439610894e-10,1.930580838679e+00
1421149945.312,1421.149945312,1.537671713612e-09,8.226966214886e-10,1.869062876215e+00
1421150531.250,1421.150531250,1.477698931455e-09,8.274817273480e-10,1.785778323095e+00
1421151117.188,1421.151117188,1.442723702870e-09,8.349060035291e-10,1.728007340673e+00
1421151703.125,1421.151703125,1.482382564446e-09,8.307813530140e-10,1.784323347013e+00
1421152289.062,1421.152289062,1.549541598757e-09,8.246130949342e-10,1.879113499744e+00
1421152875.000,1421.152875000,1.543203714703e-09,8.294439868166e-10,1.860527943094e+00
1421153460.938,1421.153460938,1.459885430601e-09,8.381278000855e-10,1.741841077760e+00
1421154046.875,1421.154046875,1.371645884195e-09,8.264140747414e-10,1.659756199850e+00
1421154632.812,1421.154632812,1.385878077537e-09,8.238537006296e-10,1.682189539815e+00
1421155218.750,1421.155218750,1.340914463140e-09,8.392812924473e-10,1.597693735351e+00
1421155804.688,1421.155804688,1.330977066173e-09,8.419112456248e-10,1.580899498718e+00
1421156390.625,1421.156390625,1.365678064089e-09,8.250159797036e-10,1.655335287663e+00
1421156976.562,1421.156976562,1.340857184600e-09,8.305603022199e-10,1.614400761770e+00
1421157562.500,1421.157562500,1.333328144591e-09,8.371570217366e-10,1.592685852202e+00
1421158148.438,1421.158148438,1.346249662948e-09,8.333065836940e-10,1.615551454040e+00
1421158734.375,1421.158734375,1.351481782588e-09,8.277555048935e-10,1.632706487119e+00
1421159320.312,1421.159320312,1.357373096763e-09,8.416087202427e-10,1.612831550001e+00
1421159906.250,1421.159906250,1.381027081251e-09,8.390362672132e-10,1.645968279581e+00
1421160492.188,1421.160492188,1.452279494134e-09,8.446287163274e-10,1.719429455878e+00
1421161078.125,1421.161078125,1.431491608285e-09,8.465168878048e-10,1.691037271563e+00
1421161664.062,1421.161664062,1.427887831514e-09,8.443974041027e-10,1.691013999542e+00
1421162250.000,1421.162250000,1.472712178153e-09,8.420634307590e-10,1.748932591486e+00
1421162835.938,1421.162835938,1.546530012527e-09,8.447622538026e-10,1.830728119734e+00
1421163421.875,1421.163421875,1.535692542038e-09,8.532344478020e-10,1.799848266786e+00
1421164007.812,1421.164007812,1.564462503970e-09,8.468527463087e-10,1.847384342543e+00
1421164593.750,1421.164593750,1.542896324507e-09,8.434737507067e-10,1.829216763669e+00
1421165179.688,1421.165179688,1.526736803154e-09,8.551439815319e-10,1.785356426668e+00
1421165765.625,1421.165765625,1.509414994083e-09,8.438833261421e-10,1.788653653087e+00
1421166351.562,1421.166351562,1.523195176852e-09,8.408584003701e-10,1.811476434298e+00
1421166937.500,1421.166937500,1.483863338134e-09,8.550871031049e-10,1.735335888877e+00
1421167523.438,1421.167523438,1.462139787362e-09,8.524963561527e-10,1.715127316157e+00
1421168109.375,1421.168109375,1.408004332808e-09,8.463262018306e-10,1.663666243303e+00
1421168695.312,1421.168695312,1.404727823827e-09,8.511192209271e-10,1.650447774281e+00
1421169281.250,1421.169281250,1.420007946662e-09,8.584672705137e-10,1.654120075902e+00
1421169867.188,1421.169867188,1.417517941041e-09,8.672931774398e-10,1.634416109700e+00
1421170453.125,1421.170453125,1.391137976022e-09,8.565524496502e-10,1.624113008596e+00
1421171039.062,1421.171039062,1.354792263982e-09,8.568690568173e-10,1.581096030022e+00
1421171625.000,1421.171625000,1.361843129208e-09,8.600084437697e-10,1.583522974773e+00
1421172210.938,1421.172210938,1.380675238092e-09,8.552510566528e-10,1.614350812375e+00
1421172796.875,1421.172796875,1.397445757367e-09,8.569704653603e-10,1.630681352338e+00
1421173382.812,1421.173382812,1.391484359405e-09,8.541402951559e-10,1.629105156725e+00
1421173968.750,1421.173968750,1.394952644963e-09,8.509225462081e-10,1.639341501972e+00
1421174554.688,1421.174554688,1.413759467895e-09,8.618065733713e-10,1.640460297680e+00
1421175140.625,1421.175140625,1.414241021956e-09,8.715602907833e-10,1.622654263751e+00
1421175726.562,1421.175726562,1.493457518143e-09,8.627627896485e-10,1.731017535830e+00
1421176312.500,1421.176312500,1.618412870182e-09,8.558380174677e-10,1.891027083572e+00
1421176898.438,1421.176898438,1.646965320264e-09,8.531647416350e-10,1.930418874446e+00
1421177484.375,1421.177484375,1.610839036552e-09,8.662496553126e-10,1.859555183282e+00
1421178070.312,1421.178070312,1.678477115038e-09,8.622300978787e-10,1.946669594540e+00
1421178656.250,1421.178656250,1.695861329185e-09,8.544575735157e-10,1.984722684601e+00
1421179242.188,1421.179242188,1.629218808418e-09,8.539435858498e-10,1.907876393025e+00
1421179828.125,1421.179828125,1.696479850061e-09,8.549195657884e-10,1.984373639287e+00
1421180414.062,1421.180414062,1.753295312784e-09,8.660872605891e-10,2.024386447610e+00
1421181000.000,1421.181000000,1.728946672338e-09,8.709848306681e-10,1.985047972663e+00
1421181585.938,1421.181585938,1.594137427886e-09,8.801631998293e-10,1.811183912478e+00
1421182171.875,1421.182171875,1.614668287192e-09,8.710208127938e-10,1.853765447938e+00
1421182757.812,1421.182757812,1.574147536041e-09,8.654317457438e-10,1.818915869198e+00
1421183343.750,1421.183343750,1.519890802808e-09,8.733506262402e-10,1.740298520596e+00
1421183929.688,1421.183929688,1.492418465480e-09,8.677611866366e-10,1.719849295477e+00
1421184515.625,1421.184515625,1.497270760138e-09,8.705860639239e-10,1.719842324824e+00
1421185101.562,1421.185101562,1.441460261298e-09,8.743978205125e-10,1.648517674087e+00
1421185687.500,1421.185687500,1.369989539124e-09,8.685987435022e-10,1.577240986558e+00
1421186273.438,1421.186273438,1.414214320666e-09,8.666155929909e-10,1.631881923316e+00
1421186859.375,1421.186859375,1.461625013776e-09,8.814914361735e-10,1.658127298571e+00
1421187445.312,1421.187445312,1.419001810872e-09,8.850473576691e-10,1.603306081393e+00
1421188031.250,1421.188031250,1.394176407795e-09,8.832165906941e-10,1.578521534224e+00
1421188617.188,1421.188617188,1.460607568894e-09,8.878406510276e-10,1.645123555903e+00
1421189203.125,1421.189203125,1.568023490591e-09,8.828033168244e-10,1.776186677947e+00
1421189789.062,1421.189789062,1.466884713372e-09,8.721500265826e-10,1.681917868098e+00
1421190375.000,1421.190375000,1.508024852687e-09,8.773830318107e-10,1.718775948487e+00
1421190960.938,1421.190960938,1.546109810326e-09,8.837069829075e-10,1.749572924318e+00
1421191546.875,1421.191546875,1.533815949782e-09,8.859421692956e-10,1.731282247239e+00
1421192132.812,1421.192132812,1.581923211382e-09,8.855270434638e-10,1.786419989156e+00
1421192718.750,1421.192718750,1.687110652587e-09,8.818123180065e-10,1.913230988200e+00
1421193304.688,1421.193304688,1.690382605079e-09,8.816944913637e-10,1.917197647980e+00
1421193890.625,1421.193890625,1.657036256980e-09,8.912464779438e-10,1.859234564161e+00
1421194476.562,1421.194476562,1.756297449734e-09,8.878099691228e-10,1.978235783350e+00
1421195062.500,1421.195062500,1.769680437835e-09,8.800518979162e-10,2.010881905971e+00
1421195648.438,1421.195648438,1.659684217915e-09,8.840715440996e-10,1.877318899123e+00
1421196234.375,1421.196234375,1.710121636805e-09,8.886335945369e-10,1.924439552273e+00
1421196820.312,1421.196820312,1.677994879406e-09,8.884387920309e-10,1.888700599813e+00
1421197406.250,1421.197406250,1.644685143626e-09,8.802225884003e-10,1.868487772639e+00
1421197992.188,1421.197992188,1.626548751166e-09,8.798913379081e-10,1.848579115500e+00
1421198578.125,1421.198578125,1.568082103271e-09,8.863961573818e-10,1.769053363118e+00
1421199164.062,1421.199164062,1.578540522702e-09,8.884294681195e-10,1.776776412025e+00
1421199750.000,1421.199750000,1.494925456244e-09,8.845078626327e-10,1.690121161608e+00
1421200335.938,1421.200335938,1.490045693691e-09,8.842261485389e-10,1.685140951953e+00
1421200921.875,1421.200921875,1.437685384863e-09,8.896187183850e-10,1.616069171154e+00
1421201507.812,1421.201507812,1.477825193374e-09,8.974908390802e-10,1.646618694056e+00
1421202093.750,1421.202093750,1.506661094971e-09,8.979972640041e-10,1.677801431435e+00
1421202679.688,1421.202679688,1.512599675410e-09,8.933647200815e-10,1.693149104066e+00
1421203265.625,1421.203265625,1.487892142577e-09,8.857058912576e-10,1.679894146876e+00
1421203851.562,1421.203851562,1.500821334501e-09,8.892119805002e-10,1.687810519216e+00
1421204437.500,1421.204437500,1.506095327656e-09,9.058823430023e-10,1.662572782536e+00
1421205023.438,1421.205023438,1.516870158694e-09,8.946018685272e-10,1.695581254699e+00
1421205609.375,1421.205609375,1.552872087628e-09,8.836807004280e-10,1.757277359205e+00
1421206195.312,1421.206195312,1.554557321035e-09,8.896811440043e-10,1.747319622891e+00
1421206781.250,1421.206781250,1.543217072489e-09,8.979111082658e-10,1.718674664210e+00
1421207367.188,1421.207367188,1.600219344710e-09,9.027010261651e-10,1.772701368811e+00
1421207953.125,1421.207953125,1.670946978345e-09,9.002945090836e-10,1.856000410406e+00
1421208539.062,1421.208539062,1.716370475568e-09,8.989073162354e-10,1.909396491238e+00
1421209125.000,1421.209125000,1.675401079411e-09,8.987217680946e-10,1.864204405511e+00
1421209710.938,1421.209710938,1.656624196953e-09,8.968019395642e-10,1.847257598214e+00
1421210296.875,1421.210296875,1.699174301623e-09,8.975378430390e-10,1.893150595044e+00
1421210882.812,1421.210882812,1.679505906420e-09,9.074162482111e-10,1.850866027285e+00
1421211468.750,1421.211468750,1.655458270663e-09,9.079041854059e-10,1.823384336446e+00
1421212054.688,1421.212054688,1.596536940235e-09,9.062387984383e-10,1.761717709490e+00
1421212640.625,1421.212640625,1.534957819554e-09,8.961792051850e-10,1.712780000555e+00
1421213226.562,1421.213226562,1.526343719992e-09,8.978441203680e-10,1.700009706992e+00
1421213812.500,1421.213812500,1.499485794614e-09,9.150140194854e-10,1.638757180417e+00
1421214398.438,1421.214398438,1.518003112508e-09,9.224927575157e-10,1.645544748336e+00
1421214984.375,1421.214984375,1.494016182642e-09,9.174184948074e-10,1.628500178597e+00
1421215570.312,1421.215570312,1.497758361940e-09,9.016529936195e-10,1.661125036504e+00
1421216156.250,1421.216156250,1.476923378413e-09,8.993524745169e-10,1.642207499575e+00
1421216742.188,1421.216742188,1.471451389262e-09,9.023934557019e-10,1.630609552811e+00
1421217328.125,1421.217328125,1.434743833767e-09,9.084926445336e-10,1.579257512319e+00
1421217914.062,1421.217914062,1.427283526526e-09,8.991601482049e-10,1.587351852032e+00
1421218500.000,1421.218500000,1.532410397888e-09,8.980214573488e-10,1.706429601818e+00
1421219085.938,1421.219085938,1.568728503469e-09,9.119534499800e-10,1.720184844417e+00
1421219671.875,1421.219671875,1.668600869273e-09,9.121395255084e-10,1.829326350421e+00
1421220257.812,1421.220257812,1.704675513805e-09,9.174788373028e-10,1.857999819175e+00
1421220843.750,1421.220843750,1.573282552387e-09,9.252439847691e-10,1.700397493294e+00
1421221429.688,1421.221429688,1.585879471448e-09,9.147666833976e-10,1.733643671365e+00
1421222015.625,1421.222015625,1.604795036182e-09,9.180254964584e-10,1.748094189512e+00
1421222601.562,1421.222601562,1.770201600643e-09,9.258888821690e-10,1.911894218339e+00
1421223187.500,1421.223187500,1.760300889512e-09,9.174283454242e-10,1.918733924335e+00
1421223773.438,1421.223773438,1.736316422765e-09,9.158730122853e-10,1.895804767118e+00
1421224359.375,1421.224359375,1.714622568191e-09,9.096219374276e-10,1.884983747248e+00
1421224945.312,1421.224945312,1.718694149249e-09,9.194833285005e-10,1.869195553607e+00
1421225531.250,1421.225531250,1.802437331685e-09,9.135176923465e-10,1.973073260415e+00
1421226117.188,1421.226117188,1.711925889385e-09,9.088645811018e-10,1.883587417731e+00
1421226703.125,1421.226703125,1.749351737136e-09,9.180785530436e-10,1.905448865281e+00
1421227289.062,1421.227289062,1.642204050983e-09,9.203513397731e-10,1.784322986250e+00
1421227875.000,1421.227875000,1.526284562431e-09,9.138810523659e-10,1.670112930430e+00
1421228460.938,1421.228460938,1.551210847672e-09,9.074117291637e-10,1.709489526989e+00
1421229046.875,1421.229046875,1.557026048775e-09,9.056115390582e-10,1.719308976997e+00
1421229632.812,1421.229632812,1.529650161370e-09,9.015187950092e-10,1.696747943402e+00
1421230218.750,1421.230218750,1.530410737506e-09,9.150476038230e-10,1.672493027807e+00
1421230804.688,1421.230804688,1.504204747370e-09,9.205101845010e-10,1.634098973262e+00
1421231390.625,1421.231390625,1.442582043544e-09,9.170722743264e-10,1.573029829741e+00
1421231976.562,1421.231976562,1.496779510607e-09,9.271804653921e-10,1.614334605264e+00
1421232562.500,1421.232562500,1.530604940823e-09,9.238648303824e-10,1.656741214177e+00
1421233148.438,1421.233148438,1.449517751779e-09,9.194015241617e-10,1.576588371550e+00
1421233734.375,1421.233734375,1.438379137612e-09,9.202070215657e-10,1.563103849354e+00
1421234320.312,1421.234320312,1.598499960008e-09,9.265409303768e-10,1.725234048061e+00
1421234906.250,1421.234906250,1.666880320611e-09,9.157956626525e-10,1.820144371270e+00
1421235492.188,1421.235492188,1.601853411658e-09,9.290632761209e-10,1.724159648573e+00
1421236078.125,1421.236078125,1.650251746347e-09,9.293014329765e-10,1.775798129420e+00
1421236664.062,1421.236664062,1.748203224506e-09,9.284034753319e-10,1.883020982748e+00
1421237250.000,1421.237250000,1.780123693135e-09,9.301890461027e-10,1.913722485331e+00
1421237835.938,1421.237835938,1.649202530075e-09,9.193468898937e-10,1.793884928751e+00
1421238421.875,1421.238421875,1.652751761346e-09,9.174725134508e-10,1.801418284598e+00
1421239007.812,1421.239007812,1.726419114049e-09,9.188752902946e-10,1.878839416277e+00
1421239593.750,1421.239593750,1.700417524105e-09,9.096397662068e-10,1.869330681524e+00
1421240179.688,1421.240179688,1.721801967056e-09,9.128270809459e-10,1.886230155739e+00
1421240765.625,1421.240765625,1.771553490643e-09,9.234389020706e-10,1.918430647302e+00
1421241351.562,1421.241351562,1.680881134862e-09,9.393963829836e-10,1.789320424594e+00
1421241937.500,1421.241937500,1.614411142022e-09,9.321263175969e-10,1.731966056043e+00
1421242523.438,1421.242523438,1.612570125069e-09,9.198934083122e-10,1.752996717335e+00
1421243109.375,1421.243109375,1.585205017764e-09,9.229119666491e-10,1.717612378047e+00
1421243695.312,1421.243695312,1.534044850644e-09,9.200517587047e-10,1.667346251045e+00
1421244281.250,1421.244281250,1.564269663461e-09,9.261759501961e-10,1.688955174370e+00
1421244867.188,1421.244867188,1.573188687225e-09,9.311419706015e-10,1.689526126944e+00
1421245453.125,1421.245453125,1.547753049909e-09,9.224344799286e-10,1.677900255885e+00
1421246039.062,1421.246039062,1.582544770775e-09,9.278828248705e-10,1.705543769491e+00
1421246625.000,1421.246625000,1.508094428267e-09,9.356470922295e-10,1.611819713641e+00
1421247210.938,1421.247210938,1.492975391672e-09,9.367988811716e-10,1.593698948279e+00
1421247796.875,1421.247796875,1.533358912317e-09,9.361072552706e-10,1.638016267563e+00
1421248382.812,1421.248382812,1.510251308484e-09,9.366356729438e-10,1.612421299028e+00
1421248968.750,1421.248968750,1.513796361997e-09,9.286087602498e-10,1.630176697439e+00
1421249554.688,1421.249554688,1.597441465987e-09,9.292055480530e-10,1.719147576480e+00
1421250140.625,1421.250140625,1.720516567599e-09,9.312591600534e-10,1.847516396510e+00
1421250726.562,1421.250726562,1.645615966232e-09,9.237094839943e-10,1.781529793454e+00
1421251312.500,1421.251312500,1.638940846739e-09,9.139362273953e-10,1.793277033574e+00
1421251898.438,1421.251898438,1.689891208110e-09,9.317671247476e-10,1.813641159069e+00
1421252484.375,1421.252484375,1.677990187343e-09,9.430428120153e-10,1.779336172190e+00
1421253070.312,1421.253070312,1.720739202781e-09,9.463763249474e-10,1.818239908819e+00
1421253656.250,1421.253656250,1.753596844942e-09,9.453511648515e-10,1.854968725000e+00
1421254242.188,1421.254242188,1.753932902333e-09,9.454294694268e-10,1.855170543178e+00
1421254828.125,1421.254828125,1.767223169225e-09,9.328178040385e-10,1.894499827913e+00
1421255414.062,1421.255414062,1.728544148335e-09,9.349366739978e-10,1.848835537645e+00
1421256000.000,1421.256000000,1.700659483645e-09,9.438465164627e-10,1.801839021474e+00
1421256585.938,1421.256585938,1.673038055488e-09,9.343351111519e-10,1.790618842767e+00
1421257171.875,1421.257171875,1.675817135779e-09,9.273102537890e-10,1.807180637690e+00
1421257757.812,1421.257757812,1.641811787600e-09,9.344502056700e-10,1.756981568026e+00
1421258343.750,1421.258343750,1.591953348554e-09,9.338127555130e-10,1.704788609018e+00
1421258929.688,1421.258929688,1.600322019763e-09,9.291943540725e-10,1.722268342192e+00
1421259515.625,1421.259515625,1.581739424845e-09,9.228866517686e-10,1.713904325968e+00
1421260101.562,1421.260101562,1.569145578912e-09,9.327785600204e-10,1.682227321861e+00
1421260687.500,1421.260687500,1.486866561938e-09,9.320000582301e-10,1.595350288670e+00
1421261273.438,1421.261273438,1.460420944359e-09,9.372910862829e-10,1.558129556263e+00
1421261859.375,1421.261859375,1.434451108214e-09,9.413696727539e-10,1.523791502671e+00
1421262445.312,1421.262445312,1.467278229290e-09,9.450881846497e-10,1.552530497283e+00
1421263031.250,1421.263031250,1.541040705256e-09,9.497484818749e-10,1.622577697849e+00
1421263617.188,1421.263617188,1.706734974610e-09,9.406849290596e-10,1.814353479987e+00
1421264203.125,1421.264203125,1.690773492597e-09,9.248194017056e-10,1.828220179506e+00
1421264789.062,1421.264789062,1.614734650940e-09,9.276539697361e-10,1.740664842301e+00
1421265375.000,1421.265375000,1.610175678832e-09,9.419651407473e-10,1.709379263817e+00
1421265960.938,1421.265960938,1.637874602979e-09,9.366291919398e-10,1.748690535245e+00
1421266546.875,1421.266546875,1.715511001802e-09,9.387095777491e-10,1.827520505241e+00
1421267132.812,1421.267132812,1.743339705444e-09,9.356815141513e-10,1.863176389699e+00
1421267718.750,1421.267718750,1.830160312298e-09,9.320065484787e-10,1.963677524890e+00
1421268304.688,1421.268304688,1.846982433070e-09,9.358576138160e-10,1.973572053914e+00
1421268890.625,1421.268890625,1.846212087770e-09,9.490451241375e-10,1.945336465901e+00
1421269476.562,1421.269476562,1.913149796548e-09,9.478774021952e-10,2.018351521112e+00
1421270062.500,1421.270062500,1.852326067831e-09,9.397752831120e-10,1.971030842285e+00
1421270648.438,1421.270648438,1.755264900632e-09,9.368009976819e-10,1.873679580803e+00
1421271234.375,1421.271234375,1.692279599452e-09,9.413208160883e-10,1.797771355449e+00
1421271820.312,1421.271820312,1.658548070154e-09,9.431859543615e-10,1.758452893075e+00
1421272406.250,1421.272406250,1.635734168029e-09,9.389156443816e-10,1.742152426383e+00
1421272992.188,1421.272992188,1.683578892600e-09,9.402953364889e-10,1.790478828584e+00
1421273578.125,1421.273578125,1.721351570889e-09,9.423581327549e-10,1.826642664882e+00
1421274164.062,1421.274164062,1.602742965339e-09,9.544018742963e-10,1.679316657378e+00
1421274750.000,1421.274750000,1.564810305887e-09,9.342111596459e-10,1.675007079214e+00
1421275335.938,1421.275335938,1.559351357826e-09,9.318820952905e-10,1.673335463474e+00
1421275921.875,1421.275921875,1.513137701315e-09,9.400997150891e-10,1.609550217949e+00
1421276507.812,1421.276507812,1.482334913950e-09,9.419876595698e-10,1.573624557488e+00
1421277093.750,1421.277093750,1.515842154282e-09,9.475658380295e-10,1.599722249838e+00
1421277679.688,1421.277679688,1.502999024150e-09,9.379584066166e-10,1.602415430735e+00
1421278265.625,1421.278265625,1.484036046197e-09,9.335870178190e-10,1.589606558223e+00
1421278851.562,1421.278851562,1.552074846990e-09,9.365369944578e-10,1.657248839261e+00
1421279437.500,1421.279437500,1.622736015770e-09,9.272122120535e-10,1.750123644485e+00
1421280023.438,1421.280023438,1.726121064799e-09,9.259200902675e-10,1.864222499266e+00
1421280609.375,1421.280609375,1.748414690316e-09,9.325943632724e-10,1.874785822403e+00
1421281195.312,1421.281195312,1.733820267401e-09,9.382576747422e-10,1.847914825613e+00
1421281781.250,1421.281781250,1.772794650522e-09,9.344278731799e-10,1.897197955460e+00
1421282367.188,1421.282367188,1.824687097992e-09,9.388596624929e-10,1.943514212920e+00
1421282953.125,1421.282953125,1.807798732015e-09,9.500013728442e-10,1.902943283758e+00
1421283539.062,1421.283539062,1.816915919577e-09,9.497228781908e-10,1.913101138553e+00
1421284125.000,1421.284125000,1.828473504285e-09,9.388621929068e-10,1.947541948221e+00
1421284710.938,1421.284710938,1.920277940410e-09,9.330232436526e-10,2.058124439529e+00
1421285296.875,1421.285296875,1.912665045421e-09,9.330976715985e-10,2.049801541295e+00
1421285882.812,1421.285882812,1.786378452324e-09,9.448952427000e-10,1.890557144959e+00
