# metadata_json,"{""task"":""analyze_sky_vs_50ohm"",""timestamp_utc"":""2026-06-17T00:33:11.509171+00:00"",""product"":""stitched_sky_over_50ohm"",""ratio"":""sky_psd_linear_per_hz / calibration_psd_linear_per_hz"",""stitch_method"":""mean ratio in uniform frequency bins"",""stitched_bin_width_hz"":5000.0,""center_freqs_hz"":[1418805800,1419605800,1420405800,1421205800,1422005800],""sky_data_dir"":""../data/commiss_21cm_data_061626"",""calibration_data_dir"":""../data/commiss_50ohm_data_061626"",""sky_scan_count"":25,""calibration_scan_count"":25}"
frequency_hz,frequency_mhz,sky_over_50ohm,n_points_averaged
1422563519.531,1422.563519531,2.141708092322e+00,8
1422568500.000,1422.568500000,2.035314182685e+00,9
1422573480.469,1422.573480469,2.243844914632e+00,8
1422578460.938,1422.578460938,2.153493306432e+00,9
1422583441.406,1422.583441406,2.009520744459e+00,8
1422588421.875,1422.588421875,2.383714933288e+00,9
1422593402.344,1422.593402344,2.184602582412e+00,8
1422598382.812,1422.598382812,2.007767986796e+00,9
1422603363.281,1422.603363281,2.244373435489e+00,8
1422608343.750,1422.608343750,2.128922307580e+00,9
1422613617.188,1422.613617188,1.985643506107e+00,9
1422618597.656,1422.618597656,2.228975126459e+00,8
1422623578.125,1422.623578125,2.072405274494e+00,9
1422628558.594,1422.628558594,2.029241627182e+00,8
1422633539.062,1422.633539062,2.243761001213e+00,9
1422638519.531,1422.638519531,2.068585403734e+00,8
1422643500.000,1422.643500000,2.100614864601e+00,9
1422648480.469,1422.648480469,2.315269995398e+00,8
1422653460.938,1422.653460938,2.123217374721e+00,9
1422658441.406,1422.658441406,2.014998637078e+00,8
1422663421.875,1422.663421875,2.245236610664e+00,9
1422668402.344,1422.668402344,2.107106946934e+00,8
1422673382.812,1422.673382812,2.184639289918e+00,9
1422678363.281,1422.678363281,2.275710565424e+00,8
1422683343.750,1422.683343750,2.196419605740e+00,9
1422688617.188,1422.688617188,2.014937046678e+00,9
1422693597.656,1422.693597656,2.337497661283e+00,8
1422698578.125,1422.698578125,2.128321312842e+00,9
1422703558.594,1422.703558594,2.000543083215e+00,8
1422708539.062,1422.708539062,2.288124971781e+00,9
1422713519.531,1422.713519531,2.111086969556e+00,8
1422718500.000,1422.718500000,2.089424847952e+00,9
1422723480.469,1422.723480469,2.490050960117e+00,8
1422728460.938,1422.728460938,2.230757486972e+00,9
1422733441.406,1422.733441406,2.149105029505e+00,8
1422738421.875,1422.738421875,2.429906509356e+00,9
1422743402.344,1422.743402344,2.193633195404e+00,8
1422748382.812,1422.748382812,2.052170528721e+00,9
1422753363.281,1422.753363281,2.403267625549e+00,8
1422758343.750,1422.758343750,2.163488329390e+00,9
1422763617.188,1422.763617188,2.182063680206e+00,9
1422768597.656,1422.768597656,2.614620611176e+00,8
1422773578.125,1422.773578125,2.217754578874e+00,9
1422778558.594,1422.778558594,2.078614194981e+00,8
1422783539.062,1422.783539062,2.305860475364e+00,9
1422788519.531,1422.788519531,2.134764141191e+00,8
1422793500.000,1422.793500000,2.138936702564e+00,9
1422798480.469,1422.798480469,2.411965442813e+00,8
1422803460.938,1422.803460938,2.211720694113e+00,9
1422808441.406,1422.808441406,2.087904790902e+00,8
1422813421.875,1422.813421875,2.452454321610e+00,9
1422818402.344,1422.818402344,2.263874618070e+00,8
1422823382.812,1422.823382812,2.098993178951e+00,9
1422828363.281,1422.828363281,2.399950446441e+00,8
1422833343.750,1422.833343750,2.181014940186e+00,9
1422838617.188,1422.838617188,2.140665713709e+00,9
1422843597.656,1422.843597656,2.394961172130e+00,8
1422848578.125,1422.848578125,2.245595590527e+00,9
1422853558.594,1422.853558594,2.143438047504e+00,8
1422858539.062,1422.858539062,2.392941960870e+00,9
1422863519.531,1422.863519531,2.205972396495e+00,8
1422868500.000,1422.868500000,2.067031006603e+00,9
1422873480.469,1422.873480469,2.357229360902e+00,8
1422878460.938,1422.878460938,2.177461586256e+00,9
1422883441.406,1422.883441406,2.081253870839e+00,8
1422888421.875,1422.888421875,2.363047458446e+00,9
1422893402.344,1422.893402344,2.185058177623e+00,8
1422898382.812,1422.898382812,2.175936246860e+00,9
1422903363.281,1422.903363281,2.522480887838e+00,8
1422908343.750,1422.908343750,2.357336144855e+00,9
1422913617.188,1422.913617188,2.197569804867e+00,9
1422918597.656,1422.918597656,2.418625971113e+00,8
1422923578.125,1422.923578125,2.275061751449e+00,9
1422928558.594,1422.928558594,2.145473148355e+00,8
1422933539.062,1422.933539062,2.465058710241e+00,9
1422938519.531,1422.938519531,2.200946630081e+00,8
1422943500.000,1422.943500000,2.152228056140e+00,9
1422948480.469,1422.948480469,2.617895405118e+00,8
1422953460.938,1422.953460938,2.318309991359e+00,9
1422958441.406,1422.958441406,2.128618258946e+00,8
1422963421.875,1422.963421875,2.366671484255e+00,9
1422968402.344,1422.968402344,2.200157161979e+00,8
1422973382.812,1422.973382812,2.102855614356e+00,9
1422978363.281,1422.978363281,2.402023068288e+00,8
1422983343.750,1422.983343750,2.214232846484e+00,9
1422988617.188,1422.988617188,2.117379973892e+00,9
1422993597.656,1422.993597656,2.506694048099e+00,8
1422998578.125,1422.998578125,2.321999411192e+00,9
1423003558.594,1423.003558594,2.133553887031e+00,8
1423008539.062,1423.008539062,2.388436000006e+00,9
1423013519.531,1423.013519531,2.195199580170e+00,8
1423018500.000,1423.018500000,2.099295340493e+00,9
1423023480.469,1423.023480469,2.413609479558e+00,8
1423028460.938,1423.028460938,2.212683394253e+00,9
1423033441.406,1423.033441406,2.202808204443e+00,8
1423038421.875,1423.038421875,2.521134115473e+00,9
1423043402.344,1423.043402344,2.304070691061e+00,8
1423048382.812,1423.048382812,2.138706188807e+00,9
1423053363.281,1423.053363281,2.315993326088e+00,8
1423058343.750,1423.058343750,2.159804123139e+00,9
1423063617.188,1423.063617188,2.079449192861e+00,9
1423068597.656,1423.068597656,2.417779513420e+00,8
1423073578.125,1423.073578125,2.220280476647e+00,9
1423078558.594,1423.078558594,2.136012199996e+00,8
1423083539.062,1423.083539062,2.465223775616e+00,9
1423088519.531,1423.088519531,2.187098940118e+00,8
1423093500.000,1423.093500000,2.139303434981e+00,9
1423098480.469,1423.098480469,2.455542368142e+00,8
1423103460.938,1423.103460938,2.246310679469e+00,9
1423108441.406,1423.108441406,2.103273004510e+00,8
1423113421.875,1423.113421875,2.372304233102e+00,9
1423118402.344,1423.118402344,2.157446436380e+00,8
1423123382.812,1423.123382812,2.129895115636e+00,9
1423128363.281,1423.128363281,2.456367086584e+00,8
1423133343.750,1423.133343750,2.152823320348e+00,9
1423138617.188,1423.138617188,2.051920213494e+00,9
1423143597.656,1423.143597656,2.291232030313e+00,8
1423148578.125,1423.148578125,2.151653997914e+00,9
1423153558.594,1423.153558594,2.024638823422e+00,8
1423158539.062,1423.158539062,2.317962961823e+00,9
1423163519.531,1423.163519531,2.107411282492e+00,8
1423168500.000,1423.168500000,2.025561677368e+00,9
1423173480.469,1423.173480469,2.245266570748e+00,8
1423178460.938,1423.178460938,2.126349592849e+00,9
1423183441.406,1423.183441406,1.999433542916e+00,8
1423188421.875,1423.188421875,2.258467366534e+00,9
1423193402.344,1423.193402344,2.045061414096e+00,8
1423198382.812,1423.198382812,1.924355201076e+00,9
1423203363.281,1423.203363281,2.207326306241e+00,8
