# metadata_json,"{""task"":""analyze_sky_vs_50ohm"",""timestamp_utc"":""2026-06-17T00:33:11.279566+00:00"",""center_freq_hz"":1419605800,""ratio"":""sky_psd_linear_per_hz / calibration_psd_linear_per_hz"",""sky_data_dir"":""../data/commiss_21cm_data_061626"",""calibration_data_dir"":""../data/commiss_50ohm_data_061626"",""sky_scan_count"":5,""calibration_scan_count"":5,""sky_source_files"":[""../data/commiss_21cm_data_061626/2026-06-17T00-05-23.036937+00-00_galactic_plane_scan001_fc1419605800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-05-43.780254+00-00_galactic_plane_scan002_fc1419605800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-04.548974+00-00_galactic_plane_scan003_fc1419605800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-25.366459+00-00_galactic_plane_scan004_fc1419605800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-46.066938+00-00_galactic_plane_scan005_fc1419605800.csv""],""calibration_source_files"":[""../data/commiss_50ohm_data_061626/2026-06-17T00-02-13.997802+00-00_50ohm_termination_scan001_fc1419605800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-02-34.736866+00-00_50ohm_termination_scan002_fc1419605800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-02-55.413740+00-00_50ohm_termination_scan003_fc1419605800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-16.167557+00-00_50ohm_termination_scan004_fc1419605800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-36.917887+00-00_50ohm_termination_scan005_fc1419605800.csv""],""sky_observations"":[{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:23.037000+00:00"",""target_name"":""galactic_plane"",""scan_index"":1,""scan_count"":5,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:43.780312+00:00"",""target_name"":""galactic_plane"",""scan_index"":2,""scan_count"":5,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:04.549037+00:00"",""target_name"":""galactic_plane"",""scan_index"":3,""scan_count"":5,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:25.366521+00:00"",""target_name"":""galactic_plane"",""scan_index"":4,""scan_count"":5,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:46.067000+00:00"",""target_name"":""galactic_plane"",""scan_index"":5,""scan_count"":5,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}],""calibration_observations"":[{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:13.997862+00:00"",""load_label"":""50ohm_termination"",""scan_index"":1,""scan_count"":5,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:34.736925+00:00"",""load_label"":""50ohm_termination"",""scan_index"":2,""scan_count"":5,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:55.413801+00:00"",""load_label"":""50ohm_termination"",""scan_index"":3,""scan_count"":5,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:16.167619+00:00"",""load_label"":""50ohm_termination"",""scan_index"":4,""scan_count"":5,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:36.917946+00:00"",""load_label"":""50ohm_termination"",""scan_index"":5,""scan_count"":5,""frequency_index"":2,""frequency_count"":5,""center_freq_hz"":1419605800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}]}"
frequency_hz,frequency_mhz,sky_psd_linear_per_hz,calibration_psd_linear_per_hz,sky_over_50ohm
1418795062.500,1418.795062500,1.634756688660e-09,9.166964657944e-10,1.783312960897e+00
1418795648.438,1418.795648438,1.584447734051e-09,9.253499862657e-10,1.712268609248e+00
1418796234.375,1418.796234375,1.580082169042e-09,9.237577125413e-10,1.710494156195e+00
1418796820.312,1418.796820312,1.510021653714e-09,9.144432025603e-10,1.651301742401e+00
1418797406.250,1418.797406250,1.530272395525e-09,9.140896624060e-10,1.674094411588e+00
1418797992.188,1418.797992188,1.504880522228e-09,9.153602848565e-10,1.644030822753e+00
1418798578.125,1418.798578125,1.530756354526e-09,9.203667510140e-10,1.663202579667e+00
1418799164.062,1418.799164062,1.520246155763e-09,9.117954737211e-10,1.667310487470e+00
1418799750.000,1418.799750000,1.460133847162e-09,9.168840416736e-10,1.592495649174e+00
1418800335.938,1418.800335938,1.440381493728e-09,9.194867450904e-10,1.566505989802e+00
1418800921.875,1418.800921875,1.423926843978e-09,9.245205097199e-10,1.540178751048e+00
1418801507.812,1418.801507812,1.397901098708e-09,9.192610936243e-10,1.520679063220e+00
1418802093.750,1418.802093750,1.388458584844e-09,9.239892538676e-10,1.502678282277e+00
1418802679.688,1418.802679688,1.415778542606e-09,9.149251078785e-10,1.547425609391e+00
1418803265.625,1418.803265625,1.459136873111e-09,9.175581177898e-10,1.590239184659e+00
1418803851.562,1418.803851562,1.462553294100e-09,9.252889464585e-10,1.580644943072e+00
1418804437.500,1418.804437500,1.484873106714e-09,9.187617309427e-10,1.616167779637e+00
1418805023.438,1418.805023438,1.505806409625e-09,9.198216431378e-10,1.637063468618e+00
1418805609.375,1418.805609375,1.500689610266e-09,9.217891966445e-10,1.628018223395e+00
1418806195.312,1418.806195312,1.537853004015e-09,9.298492482298e-10,1.653873471364e+00
1418806781.250,1418.806781250,1.578271796629e-09,9.354495879833e-10,1.687179958068e+00
1418807367.188,1418.807367188,1.598040159594e-09,9.352317417843e-10,1.708710352950e+00
1418807953.125,1418.807953125,1.591421174073e-09,9.238848200616e-10,1.722532007796e+00
1418808539.062,1418.808539062,1.649334001831e-09,9.388005044220e-10,1.756852487895e+00
1418809125.000,1418.809125000,1.635346334907e-09,9.307031570101e-10,1.757108399805e+00
1418809710.938,1418.809710938,1.622547909276e-09,9.271459756477e-10,1.750045787712e+00
1418810296.875,1418.810296875,1.590081119430e-09,9.340327627535e-10,1.702382596027e+00
1418810882.812,1418.810882812,1.580455250664e-09,9.408770160946e-10,1.679768156336e+00
1418811468.750,1418.811468750,1.600301856642e-09,9.465455498724e-10,1.690676013276e+00
1418812054.688,1418.812054688,1.590997964839e-09,9.327617801612e-10,1.705685201386e+00
1418812640.625,1418.812640625,1.551107088797e-09,9.483774304605e-10,1.635537750033e+00
1418813226.562,1418.813226562,1.515388011142e-09,9.567269795399e-10,1.583929421402e+00
1418813812.500,1418.813812500,1.506263052637e-09,9.487030001853e-10,1.587707693918e+00
1418814398.438,1418.814398438,1.475717425877e-09,9.368616472331e-10,1.575171136779e+00
1418814984.375,1418.814984375,1.464230607210e-09,9.321201186026e-10,1.570860426663e+00
1418815570.312,1418.815570312,1.468106657564e-09,9.346937014456e-10,1.570682091142e+00
1418816156.250,1418.816156250,1.481693460580e-09,9.444175904925e-10,1.568896508807e+00
1418816742.188,1418.816742188,1.503997584505e-09,9.492593418063e-10,1.584390606727e+00
1418817328.125,1418.817328125,1.491869925309e-09,9.496918046591e-10,1.570899020072e+00
1418817914.062,1418.817914062,1.526789346771e-09,9.401055245008e-10,1.624061668590e+00
1418818500.000,1418.818500000,1.522804893458e-09,9.293576971376e-10,1.638556282632e+00
1418819085.938,1418.819085938,1.510661729303e-09,9.344941403495e-10,1.616555593102e+00
1418819671.875,1418.819671875,1.554440034511e-09,9.365844318782e-10,1.659690233580e+00
1418820257.812,1418.820257812,1.581507778442e-09,9.321177338932e-10,1.696682426410e+00
1418820843.750,1418.820843750,1.591985860588e-09,9.341984874349e-10,1.704119501370e+00
1418821429.688,1418.821429688,1.657169741713e-09,9.373224136059e-10,1.767982625464e+00
1418822015.625,1418.822015625,1.694500994518e-09,9.414164811924e-10,1.799948299579e+00
1418822601.562,1418.822601562,1.653389755267e-09,9.495829851924e-10,1.741174579841e+00
1418823187.500,1418.823187500,1.688932848120e-09,9.489781953961e-10,1.779738308334e+00
1418823773.438,1418.823773438,1.738643145972e-09,9.551091745692e-10,1.820360637574e+00
1418824359.375,1418.824359375,1.759102445943e-09,9.412638591882e-10,1.868872823249e+00
1418824945.312,1418.824945312,1.698484316720e-09,9.428963381302e-10,1.801347876786e+00
1418825531.250,1418.825531250,1.705241333113e-09,9.545210603510e-10,1.786488956551e+00
1418826117.188,1418.826117188,1.656185785037e-09,9.533315382680e-10,1.737261087623e+00
1418826703.125,1418.826703125,1.644027466956e-09,9.343344050294e-10,1.759570725542e+00
1418827289.062,1418.827289062,1.665014178367e-09,9.466829777053e-10,1.758787490194e+00
1418827875.000,1418.827875000,1.616453171710e-09,9.473087817541e-10,1.706363545704e+00
1418828460.938,1418.828460938,1.614983059284e-09,9.477949242044e-10,1.703937231611e+00
1418829046.875,1418.829046875,1.570483189741e-09,9.462112397031e-10,1.659759601074e+00
1418829632.812,1418.829632812,1.539806546436e-09,9.407154439313e-10,1.636846249702e+00
1418830218.750,1418.830218750,1.530957371084e-09,9.495776960340e-10,1.612250769451e+00
1418830804.688,1418.830804688,1.525186814414e-09,9.528083577898e-10,1.600727787435e+00
1418831390.625,1418.831390625,1.480180884325e-09,9.584196530667e-10,1.544397466797e+00
1418831976.562,1418.831976562,1.506185571156e-09,9.456420857977e-10,1.592764951747e+00
1418832562.500,1418.832562500,1.534233053357e-09,9.418343407402e-10,1.628983980507e+00
1418833148.438,1418.833148438,1.555416225381e-09,9.557617125032e-10,1.627410059467e+00
1418833734.375,1418.833734375,1.523432656173e-09,9.563931451433e-10,1.592893742400e+00
1418834320.312,1418.834320312,1.579301255993e-09,9.663291297569e-10,1.634330589196e+00
1418834906.250,1418.834906250,1.701285141273e-09,9.662234318477e-10,1.760757486516e+00
1418835492.188,1418.835492188,1.654343109209e-09,9.545851927996e-10,1.733049204709e+00
1418836078.125,1418.836078125,1.660303905670e-09,9.506285157873e-10,1.746532823387e+00
1418836664.062,1418.836664062,1.644872907422e-09,9.538851093672e-10,1.724393106958e+00
1418837250.000,1418.837250000,1.707733465345e-09,9.651020970828e-10,1.769484773173e+00
1418837835.938,1418.837835938,1.658285362661e-09,9.568778132149e-10,1.733016838471e+00
1418838421.875,1418.838421875,1.672854608417e-09,9.466096483884e-10,1.767206378326e+00
1418839007.812,1418.839007812,1.707912567373e-09,9.466116676794e-10,1.804237815450e+00
1418839593.750,1418.839593750,1.742705510130e-09,9.567906964538e-10,1.821407248826e+00
1418840179.688,1418.840179688,1.714318008007e-09,9.669505103863e-10,1.772911839430e+00
1418840765.625,1418.840765625,1.638941157106e-09,9.669824729655e-10,1.694902651213e+00
1418841351.562,1418.841351562,1.642719922383e-09,9.651555611984e-10,1.702026065459e+00
1418841937.500,1418.841937500,1.712199540649e-09,9.646069567431e-10,1.775023006707e+00
1418842523.438,1418.842523438,1.667487543808e-09,9.721351318751e-10,1.715283697845e+00
1418843109.375,1418.843109375,1.617033259891e-09,9.695069113474e-10,1.667892452302e+00
1418843695.312,1418.843695312,1.657822924586e-09,9.475889280146e-10,1.749516985239e+00
1418844281.250,1418.844281250,1.590396270639e-09,9.621623159335e-10,1.652939680033e+00
1418844867.188,1418.844867188,1.576098503986e-09,9.636975477867e-10,1.635470078352e+00
1418845453.125,1418.845453125,1.539596288004e-09,9.636794762011e-10,1.597622784366e+00
1418846039.062,1418.846039062,1.549941839159e-09,9.710015972454e-10,1.596229958381e+00
1418846625.000,1418.846625000,1.527489138437e-09,9.704011813932e-10,1.574080048258e+00
1418847210.938,1418.847210938,1.518453151142e-09,9.667151667262e-10,1.570734796976e+00
1418847796.875,1418.847796875,1.528301732599e-09,9.777863852547e-10,1.563022103444e+00
1418848382.812,1418.848382812,1.506240545437e-09,9.705657571874e-10,1.551920139653e+00
1418848968.750,1418.848968750,1.532951206637e-09,9.644296824071e-10,1.589489865981e+00
1418849554.688,1418.849554688,1.572797960810e-09,9.588115871435e-10,1.640361862434e+00
1418850140.625,1418.850140625,1.611134898222e-09,9.772466039322e-10,1.648647221427e+00
1418850726.562,1418.850726562,1.596978518241e-09,9.750411731642e-10,1.637857520477e+00
1418851312.500,1418.851312500,1.624738413356e-09,9.574060949378e-10,1.697021172046e+00
1418851898.438,1418.851898438,1.677417437190e-09,9.584319825172e-10,1.750168470781e+00
1418852484.375,1418.852484375,1.702245386250e-09,9.667014148718e-10,1.760880205679e+00
1418853070.312,1418.853070312,1.758158458878e-09,9.807356306064e-10,1.792693570021e+00
1418853656.250,1418.853656250,1.760705803836e-09,9.758268242673e-10,1.804321996537e+00
1418854242.188,1418.854242188,1.752221517942e-09,9.707523457558e-10,1.805013941612e+00
1418854828.125,1418.854828125,1.725764352094e-09,9.622682040818e-10,1.793433831414e+00
1418855414.062,1418.855414062,1.725028829740e-09,9.561512290407e-10,1.804138066601e+00
1418856000.000,1418.856000000,1.706752895741e-09,9.688622059504e-10,1.761605401943e+00
1418856585.938,1418.856585938,1.674490997463e-09,9.689471702882e-10,1.728155103611e+00
1418857171.875,1418.857171875,1.642972636377e-09,9.622881086334e-10,1.707360427337e+00
1418857757.812,1418.857757812,1.635610093023e-09,9.633727384206e-10,1.697795700244e+00
1418858343.750,1418.858343750,1.608142288249e-09,9.607561990994e-10,1.673829728870e+00
1418858929.688,1418.858929688,1.565641329158e-09,9.707053737996e-10,1.612890349036e+00
1418859515.625,1418.859515625,1.559866415799e-09,9.691482968462e-10,1.609522939756e+00
1418860101.562,1418.860101562,1.539089458751e-09,9.727307917881e-10,1.582235775555e+00
1418860687.500,1418.860687500,1.534711911470e-09,9.722850326849e-10,1.578458846817e+00
1418861273.438,1418.861273438,1.543939343258e-09,9.674424340575e-10,1.595897894185e+00
1418861859.375,1418.861859375,1.531957279157e-09,9.691748814361e-10,1.580681988875e+00
1418862445.312,1418.862445312,1.519822359596e-09,9.703449810537e-10,1.566270129976e+00
1418863031.250,1418.863031250,1.539774824503e-09,9.684429979473e-10,1.589948843418e+00
1418863617.188,1418.863617188,1.559434348073e-09,9.713103609129e-10,1.605495432590e+00
1418864203.125,1418.864203125,1.575975197560e-09,9.733337993874e-10,1.619151824947e+00
1418864789.062,1418.864789062,1.636908750869e-09,9.723100253981e-10,1.683525530037e+00
1418865375.000,1418.865375000,1.707979166658e-09,9.661380697767e-10,1.767841698912e+00
1418865960.938,1418.865960938,1.699428216573e-09,9.715230767869e-10,1.749241224607e+00
1418866546.875,1418.866546875,1.681288215161e-09,9.702332919117e-10,1.732870052158e+00
1418867132.812,1418.867132812,1.749898173113e-09,9.755204954884e-10,1.793809746906e+00
1418867718.750,1418.867718750,1.750549765973e-09,9.779651794792e-10,1.789991916588e+00
1418868304.688,1418.868304688,1.718365144455e-09,9.652484341254e-10,1.780230957859e+00
1418868890.625,1418.868890625,1.719733729275e-09,9.694961723429e-10,1.773842721956e+00
1418869476.562,1418.869476562,1.767804741350e-09,9.665627807627e-10,1.828960080539e+00
1418870062.500,1418.870062500,1.743229941742e-09,9.887458621401e-10,1.763071794777e+00
1418870648.438,1418.870648438,1.705741783110e-09,9.797976942824e-10,1.740912224088e+00
1418871234.375,1418.871234375,1.719044194249e-09,9.661132402109e-10,1.779340270581e+00
1418871820.312,1418.871820312,1.680902871837e-09,9.754718208303e-10,1.723169071564e+00
1418872406.250,1418.872406250,1.650714084571e-09,9.740193469247e-10,1.694744657571e+00
1418872992.188,1418.872992188,1.672179973723e-09,9.713861401531e-10,1.721436928738e+00
1418873578.125,1418.873578125,1.633822736843e-09,9.726397328604e-10,1.679782021693e+00
1418874164.062,1418.874164062,1.605307329322e-09,9.777841668093e-10,1.641780859022e+00
1418874750.000,1418.874750000,1.613945929467e-09,9.765759614580e-10,1.652657850657e+00
1418875335.938,1418.875335938,1.584306503016e-09,9.593258514762e-10,1.651479005364e+00
1418875921.875,1418.875921875,1.494878971444e-09,9.679776372596e-10,1.544332135271e+00
1418876507.812,1418.876507812,1.477010572306e-09,9.734354517245e-10,1.517317424273e+00
1418877093.750,1418.877093750,1.511208215876e-09,9.706572448305e-10,1.556891708092e+00
1418877679.688,1418.877679688,1.501263450798e-09,9.839896989287e-10,1.525690210408e+00
1418878265.625,1418.878265625,1.512158047707e-09,9.779540035262e-10,1.546246594681e+00
1418878851.562,1418.878851562,1.560250131309e-09,9.674933345620e-10,1.612672744682e+00
1418879437.500,1418.879437500,1.641264825138e-09,9.718905839021e-10,1.688734156214e+00
1418880023.438,1418.880023438,1.667933706759e-09,9.808510563968e-10,1.700496416741e+00
1418880609.375,1418.880609375,1.787111862153e-09,9.868819632802e-10,1.810866880384e+00
1418881195.312,1418.881195312,1.896577608160e-09,9.823582922567e-10,1.930637348012e+00
1418881781.250,1418.881781250,1.716413200117e-09,9.689235003699e-10,1.771464103680e+00
1418882367.188,1418.882367188,1.690162955738e-09,9.673431315119e-10,1.747221746534e+00
1418882953.125,1418.882953125,1.857324167901e-09,9.770090679201e-10,1.901030634091e+00
1418883539.062,1418.883539062,1.878770822675e-09,9.763389606461e-10,1.924301803373e+00
1418884125.000,1418.884125000,1.797218009888e-09,9.755105651211e-10,1.842335771796e+00
1418884710.938,1418.884710938,1.931420210157e-09,9.711643175673e-10,1.988767683511e+00
1418885296.875,1418.885296875,2.087594410072e-09,9.852149495690e-10,2.118922790387e+00
1418885882.812,1418.885882812,1.768385079100e-09,9.747415015862e-10,1.814209281356e+00
1418886468.750,1418.886468750,1.710799310311e-09,9.827450637777e-10,1.740837347719e+00
1418887054.688,1418.887054688,1.726794561391e-09,9.707357955138e-10,1.778851227462e+00
1418887640.625,1418.887640625,1.675530066266e-09,9.664197555183e-10,1.733749808713e+00
1418888226.562,1418.888226562,1.613120271576e-09,9.735991099358e-10,1.656862927578e+00
1418888812.500,1418.888812500,1.612784017623e-09,9.876041620383e-10,1.633026752635e+00
1418889398.438,1418.889398438,1.645430806038e-09,9.869967240136e-10,1.667108680307e+00
1418889984.375,1418.889984375,1.607940016314e-09,9.832536333267e-10,1.635325781481e+00
1418890570.312,1418.890570312,1.588161947028e-09,9.810172276490e-10,1.618893024778e+00
1418891156.250,1418.891156250,1.537575129291e-09,9.869164779917e-10,1.557958716446e+00
1418891742.188,1418.891742188,1.505350985661e-09,9.856233474903e-10,1.527308570250e+00
1418892328.125,1418.892328125,1.524483401076e-09,9.748017581516e-10,1.563890697085e+00
1418892914.062,1418.892914062,1.517030587064e-09,9.830799340670e-10,1.543140628238e+00
1418893500.000,1418.893500000,1.532024002682e-09,9.822377015225e-10,1.559728363417e+00
1418894085.938,1418.894085938,1.585833595316e-09,9.811651350283e-10,1.616275934295e+00
1418894671.875,1418.894671875,1.600260385010e-09,9.773469469789e-10,1.637351392928e+00
1418895257.812,1418.895257812,1.564712199988e-09,9.773782747572e-10,1.600927952257e+00
1418895843.750,1418.895843750,1.600912107800e-09,9.762023999922e-10,1.639938713337e+00
1418896429.688,1418.896429688,1.656769464902e-09,9.823453807804e-10,1.686544770624e+00
1418897015.625,1418.897015625,1.705266880389e-09,9.775630753652e-10,1.744405986030e+00
1418897601.562,1418.897601562,1.761940813755e-09,9.831437400770e-10,1.792149755860e+00
1418898187.500,1418.898187500,1.748246928234e-09,9.759962299306e-10,1.791243525970e+00
1418898773.438,1418.898773438,1.711874260752e-09,9.740797288611e-10,1.757427251621e+00
1418899359.375,1418.899359375,1.687409829841e-09,9.722781160136e-10,1.735521762805e+00
1418899945.312,1418.899945312,1.715528173664e-09,9.698569795944e-10,1.768846551356e+00
1418900531.250,1418.900531250,1.730405705911e-09,9.607226783297e-10,1.801150056039e+00
1418901117.188,1418.901117188,1.707451136842e-09,9.712694384906e-10,1.757958264903e+00
1418901703.125,1418.901703125,1.680014084248e-09,9.849699482190e-10,1.705650093474e+00
1418902289.062,1418.902289062,1.627319781521e-09,9.892707197724e-10,1.644969116134e+00
1418902875.000,1418.902875000,1.625207560995e-09,9.815082251876e-10,1.655826736128e+00
1418903460.938,1418.903460938,1.630749112781e-09,9.796697930064e-10,1.664590583911e+00
1418904046.875,1418.904046875,1.604155215106e-09,9.794426578146e-10,1.637824534501e+00
1418904632.812,1418.904632812,1.570467493603e-09,9.810709773496e-10,1.600768476350e+00
1418905218.750,1418.905218750,1.562429481053e-09,9.802784764685e-10,1.593862885455e+00
1418905804.688,1418.905804688,1.545074209880e-09,9.724232341116e-10,1.588890676076e+00
1418906390.625,1418.906390625,1.521464400695e-09,9.839617408334e-10,1.546263779937e+00
1418906976.562,1418.906976562,1.560582504553e-09,9.889100138503e-10,1.578083427911e+00
1418907562.500,1418.907562500,1.547325432390e-09,9.891264454473e-10,1.564335317807e+00
1418908148.438,1418.908148438,1.545688094922e-09,9.828894689888e-10,1.572596048376e+00
1418908734.375,1418.908734375,1.561803417237e-09,9.862498988566e-10,1.583577771768e+00
1418909320.312,1418.909320312,1.597084137568e-09,9.827502761136e-10,1.625116956348e+00
1418909906.250,1418.909906250,1.659918781350e-09,9.858798099291e-10,1.683692844333e+00
1418910492.188,1418.910492188,1.666812724731e-09,9.830382682423e-10,1.695572571870e+00
1418911078.125,1418.911078125,1.674590352029e-09,9.791488071546e-10,1.710251128116e+00
1418911664.062,1418.911664062,1.729086035804e-09,9.827445074419e-10,1.759446145677e+00
1418912250.000,1418.912250000,1.790041193728e-09,9.767355860614e-10,1.832677358410e+00
1418912835.938,1418.912835938,1.746524000477e-09,9.854893142709e-10,1.772240424311e+00
1418913421.875,1418.913421875,1.732084086730e-09,9.955794962673e-10,1.739774767584e+00
1418914007.812,1418.914007812,1.822932999384e-09,9.941352204552e-10,1.833687170393e+00
1418914593.750,1418.914593750,1.829923994106e-09,9.822521616742e-10,1.862988004004e+00
1418915179.688,1418.915179688,1.769594089795e-09,9.722975032419e-10,1.820012993857e+00
1418915765.625,1418.915765625,1.753553265846e-09,9.781852511172e-10,1.792659686745e+00
1418916351.562,1418.916351562,1.729957088609e-09,9.869743533114e-10,1.752788289589e+00
1418916937.500,1418.916937500,1.703950135291e-09,9.836457066908e-10,1.732280356332e+00
1418917523.438,1418.917523438,1.653533172116e-09,9.756041017015e-10,1.694881324538e+00
1418918109.375,1418.918109375,1.671955663446e-09,9.752955700838e-10,1.714306631479e+00
1418918695.312,1418.918695312,1.632995588518e-09,9.783260209017e-10,1.669173213866e+00
1418919281.250,1418.919281250,1.602843605471e-09,9.870755227750e-10,1.623830769265e+00
1418919867.188,1418.919867188,1.599355559993e-09,9.832820942578e-10,1.626548036757e+00
1418920453.125,1418.920453125,1.546422696729e-09,9.743028510386e-10,1.587209454514e+00
1418921039.062,1418.921039062,1.552968211068e-09,9.811506691432e-10,1.582802988275e+00
1418921625.000,1418.921625000,1.569933784975e-09,9.836865564617e-10,1.595969544021e+00
1418922210.938,1418.922210938,1.577369467365e-09,9.719053461676e-10,1.622966139228e+00
1418922796.875,1418.922796875,1.548063569626e-09,9.784560687572e-10,1.582149285038e+00
1418923382.812,1418.923382812,1.577754506002e-09,9.810272329661e-10,1.608267796228e+00
1418923968.750,1418.923968750,1.609178369808e-09,9.837892497622e-10,1.635694199949e+00
1418924554.688,1418.924554688,1.604661266389e-09,9.812322943163e-10,1.635353091907e+00
1418925140.625,1418.925140625,1.591160210052e-09,9.901074747265e-10,1.607058072651e+00
1418925726.562,1418.925726562,1.702275850742e-09,9.829697662326e-10,1.731768269198e+00
1418926312.500,1418.926312500,1.704332862791e-09,9.727599798532e-10,1.752058984837e+00
1418926898.438,1418.926898438,1.731439322245e-09,9.703156192550e-10,1.784408380001e+00
1418927484.375,1418.927484375,1.883306755859e-09,9.739702763481e-10,1.933638840520e+00
1418928070.312,1418.928070312,1.934754200469e-09,9.777214937443e-10,1.978839795226e+00
1418928656.250,1418.928656250,1.813521444428e-09,9.745221595034e-10,1.860934024684e+00
1418929242.188,1418.929242188,1.785645594523e-09,9.718862578835e-10,1.837298943203e+00
1418929828.125,1418.929828125,1.768079827313e-09,9.811497477361e-10,1.802048903740e+00
1418930414.062,1418.930414062,1.766062517533e-09,1.005709055613e-09,1.756037203479e+00
1418931000.000,1418.931000000,1.756440952945e-09,1.000951115868e-09,1.754771961488e+00
1418931585.938,1418.931585938,1.801734132118e-09,9.897055370281e-10,1.820474944021e+00
1418932171.875,1418.932171875,1.747665147403e-09,9.748370763633e-10,1.792776649327e+00
1418932757.812,1418.932757812,1.668386014454e-09,9.658295438887e-10,1.727412487028e+00
1418933343.750,1418.933343750,1.648239042856e-09,9.696833014790e-10,1.699770471804e+00
1418933929.688,1418.933929688,1.583393897911e-09,9.772048313597e-10,1.620329584032e+00
1418934515.625,1418.934515625,1.545081399840e-09,9.823676915509e-10,1.572813736780e+00
1418935101.562,1418.935101562,1.546760710771e-09,9.862819139749e-10,1.568274434373e+00
1418935687.500,1418.935687500,1.521967142218e-09,9.720343309609e-10,1.565754514775e+00
1418936273.438,1418.936273438,1.522541534640e-09,9.716042600866e-10,1.567038759694e+00
1418936859.375,1418.936859375,1.573107310144e-09,9.820960600697e-10,1.601785583003e+00
1418937445.312,1418.937445312,1.579393538169e-09,9.737318561073e-10,1.622000480176e+00
1418938031.250,1418.938031250,1.561464113668e-09,9.697898399017e-10,1.610105663538e+00
1418938617.188,1418.938617188,1.551349496896e-09,9.705824446821e-10,1.598369623721e+00
1418939203.125,1418.939203125,1.601217655490e-09,9.742057209361e-10,1.643613480273e+00
1418939789.062,1418.939789062,1.623021491481e-09,9.802850988404e-10,1.655662718327e+00
1418940375.000,1418.940375000,1.648512609408e-09,9.760436523674e-10,1.688974264019e+00
1418940960.938,1418.940960938,1.681283555100e-09,9.801402072338e-10,1.715350051647e+00
1418941546.875,1418.941546875,1.713332725496e-09,9.880586739260e-10,1.734039456066e+00
1418942132.812,1418.942132812,1.725125831537e-09,9.845305835948e-10,1.752231835438e+00
1418942718.750,1418.942718750,1.758141460880e-09,9.744019310987e-10,1.804328793660e+00
1418943304.688,1418.943304688,1.781107176234e-09,9.723347051259e-10,1.831784021330e+00
1418943890.625,1418.943890625,1.805471774294e-09,9.806177254567e-10,1.841157596303e+00
