# metadata_json,"{""task"":""analyze_sky_vs_50ohm"",""timestamp_utc"":""2026-06-17T00:33:11.287755+00:00"",""center_freq_hz"":1420405800,""ratio"":""sky_psd_linear_per_hz / calibration_psd_linear_per_hz"",""sky_data_dir"":""../data/commiss_21cm_data_061626"",""calibration_data_dir"":""../data/commiss_50ohm_data_061626"",""sky_scan_count"":5,""calibration_scan_count"":5,""sky_source_files"":[""../data/commiss_21cm_data_061626/2026-06-17T00-05-27.194814+00-00_galactic_plane_scan001_fc1420405800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-05-47.920266+00-00_galactic_plane_scan002_fc1420405800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-08.729175+00-00_galactic_plane_scan003_fc1420405800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-29.397482+00-00_galactic_plane_scan004_fc1420405800.csv"",""../data/commiss_21cm_data_061626/2026-06-17T00-06-50.206207+00-00_galactic_plane_scan005_fc1420405800.csv""],""calibration_source_files"":[""../data/commiss_50ohm_data_061626/2026-06-17T00-02-18.140595+00-00_50ohm_termination_scan001_fc1420405800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-02-38.831015+00-00_50ohm_termination_scan002_fc1420405800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-02-59.565677+00-00_50ohm_termination_scan003_fc1420405800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-20.320717+00-00_50ohm_termination_scan004_fc1420405800.csv"",""../data/commiss_50ohm_data_061626/2026-06-17T00-03-41.069643+00-00_50ohm_termination_scan005_fc1420405800.csv""],""sky_observations"":[{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:27.194880+00:00"",""target_name"":""galactic_plane"",""scan_index"":1,""scan_count"":5,""frequency_index"":3,""frequency_count"":5,""center_freq_hz"":1420405800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:05:47.920328+00:00"",""target_name"":""galactic_plane"",""scan_index"":2,""scan_count"":5,""frequency_index"":3,""frequency_count"":5,""center_freq_hz"":1420405800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:08.729241+00:00"",""target_name"":""galactic_plane"",""scan_index"":3,""scan_count"":5,""frequency_index"":3,""frequency_count"":5,""center_freq_hz"":1420405800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:29.397547+00:00"",""target_name"":""galactic_plane"",""scan_index"":4,""scan_count"":5,""frequency_index"":3,""frequency_count"":5,""center_freq_hz"":1420405800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_21cm_data"",""timestamp_utc"":""2026-06-17T00:06:50.206271+00:00"",""target_name"":""galactic_plane"",""scan_index"":5,""scan_count"":5,""frequency_index"":3,""frequency_count"":5,""center_freq_hz"":1420405800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}],""calibration_observations"":[{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:18.140657+00:00"",""load_label"":""50ohm_termination"",""scan_index"":1,""scan_count"":5,""frequency_index"":3,""frequency_count"":5,""center_freq_hz"":1420405800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:38.831076+00:00"",""load_label"":""50ohm_termination"",""scan_index"":2,""scan_count"":5,""frequency_index"":3,""frequency_count"":5,""center_freq_hz"":1420405800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:02:59.565742+00:00"",""load_label"":""50ohm_termination"",""scan_index"":3,""scan_count"":5,""frequency_index"":3,""frequency_count"":5,""center_freq_hz"":1420405800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:20.320776+00:00"",""load_label"":""50ohm_termination"",""scan_index"":4,""scan_count"":5,""frequency_index"":3,""frequency_count"":5,""center_freq_hz"":1420405800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}},{""task"":""take_50ohm_data"",""timestamp_utc"":""2026-06-17T00:03:41.069703+00:00"",""load_label"":""50ohm_termination"",""scan_index"":5,""scan_count"":5,""frequency_index"":3,""frequency_count"":5,""center_freq_hz"":1420405800,""settle_samples"":262144,""num_integrations"":30,""iterations"":30,""sdr"":{""sample_rate_hz"":2400000,""gain_db"":36.4,""bias_t"":true}}]}"
frequency_hz,frequency_mhz,sky_psd_linear_per_hz,calibration_psd_linear_per_hz,sky_over_50ohm
1419792523.438,1419.792523438,1.314161603614e-09,9.586653084527e-10,1.370824199048e+00
1419793109.375,1419.793109375,1.307243622673e-09,9.431933608814e-10,1.385976276860e+00
1419793695.312,1419.793695312,1.311713342036e-09,9.390125712554e-10,1.396907115186e+00
1419794281.250,1419.794281250,1.344047430943e-09,9.528109793040e-10,1.410612870902e+00
1419794867.188,1419.794867188,1.399772254904e-09,9.516814935452e-10,1.470841100092e+00
1419795453.125,1419.795453125,1.403263445467e-09,9.578374214749e-10,1.465033015004e+00
1419796039.062,1419.796039062,1.384836201189e-09,9.660991964292e-10,1.433430652161e+00
1419796625.000,1419.796625000,1.409311779935e-09,9.508100832808e-10,1.482222164780e+00
1419797210.938,1419.797210938,1.418344308434e-09,9.386596163616e-10,1.511031564277e+00
1419797796.875,1419.797796875,1.457601727749e-09,9.552649833479e-10,1.525861151783e+00
1419798382.812,1419.798382812,1.477006260205e-09,9.573752383715e-10,1.542766306258e+00
1419798968.750,1419.798968750,1.482392914845e-09,9.495055661056e-10,1.561226145229e+00
1419799554.688,1419.799554688,1.474681290190e-09,9.443523746910e-10,1.561579479982e+00
1419800140.625,1419.800140625,1.433083774728e-09,9.450535008146e-10,1.516404916222e+00
1419800726.562,1419.800726562,1.437855924468e-09,9.526287712453e-10,1.509355971465e+00
1419801312.500,1419.801312500,1.412518352361e-09,9.592647934826e-10,1.472500984043e+00
1419801898.438,1419.801898438,1.382052988396e-09,9.587104192599e-10,1.441575016430e+00
1419802484.375,1419.802484375,1.388044980460e-09,9.406926736402e-10,1.475556278214e+00
1419803070.312,1419.803070312,1.360613856881e-09,9.399044136143e-10,1.447608753798e+00
1419803656.250,1419.803656250,1.306818261233e-09,9.400615817543e-10,1.390141121174e+00
1419804242.188,1419.804242188,1.300749189667e-09,9.460555847441e-10,1.374918356430e+00
1419804828.125,1419.804828125,1.335000015430e-09,9.380114601367e-10,1.423223566197e+00
1419805414.062,1419.805414062,1.312281617154e-09,9.374189631216e-10,1.399888063693e+00
1419806000.000,1419.806000000,1.281054002838e-09,9.487119855293e-10,1.350308652550e+00
1419806585.938,1419.806585938,1.296025703726e-09,9.516797483643e-10,1.361829655357e+00
1419807171.875,1419.807171875,1.306535392985e-09,9.482666109716e-10,1.377814401423e+00
1419807757.812,1419.807757812,1.312302433131e-09,9.575859249076e-10,1.370427863439e+00
1419808343.750,1419.808343750,1.303535209242e-09,9.614049474044e-10,1.355864885823e+00
1419808929.688,1419.808929688,1.334988463282e-09,9.466686770967e-10,1.410196086108e+00
1419809515.625,1419.809515625,1.391619343795e-09,9.324079515024e-10,1.492500510696e+00
1419810101.562,1419.810101562,1.409902755864e-09,9.474760402164e-10,1.488061645909e+00
1419810687.500,1419.810687500,1.412048969814e-09,9.448716374057e-10,1.494434708286e+00
1419811273.438,1419.811273438,1.428142654995e-09,9.428499334014e-10,1.514708337352e+00
1419811859.375,1419.811859375,1.473708892119e-09,9.289884804819e-10,1.586358628854e+00
1419812445.312,1419.812445312,1.478946265514e-09,9.310371438334e-10,1.588493300519e+00
1419813031.250,1419.813031250,1.505042191725e-09,9.361203407405e-10,1.607744353182e+00
1419813617.188,1419.813617188,1.513560450988e-09,9.294765610709e-10,1.628400881076e+00
1419814203.125,1419.814203125,1.481282506272e-09,9.428479038810e-10,1.571072598427e+00
1419814789.062,1419.814789062,1.504511118644e-09,9.462376797321e-10,1.589992821962e+00
1419815375.000,1419.815375000,1.534027952496e-09,9.462413528896e-10,1.621180418517e+00
1419815960.938,1419.815960938,1.583207143696e-09,9.500156138939e-10,1.666506445306e+00
1419816546.875,1419.816546875,1.529584985136e-09,9.486195640563e-10,1.612432468286e+00
1419817132.812,1419.817132812,1.474264210569e-09,9.537574713900e-10,1.545743288826e+00
1419817718.750,1419.817718750,1.436221999812e-09,9.407127057981e-10,1.526738175173e+00
1419818304.688,1419.818304688,1.464168111214e-09,9.402493597896e-10,1.557212558529e+00
1419818890.625,1419.818890625,1.441888635150e-09,9.459980814554e-10,1.524198265743e+00
1419819476.562,1419.819476562,1.365049300618e-09,9.408923832507e-10,1.450802796280e+00
1419820062.500,1419.820062500,1.369193420360e-09,9.431444229789e-10,1.451732509890e+00
1419820648.438,1419.820648438,1.319766537583e-09,9.539036386450e-10,1.383542827720e+00
1419821234.375,1419.821234375,1.277468296530e-09,9.435930729145e-10,1.353833907009e+00
1419821820.312,1419.821820312,1.312942803330e-09,9.385883910317e-10,1.398848329977e+00
1419822406.250,1419.822406250,1.323214108437e-09,9.334131854567e-10,1.417608117234e+00
1419822992.188,1419.822992188,1.310124030135e-09,9.383611769994e-10,1.396183113974e+00
1419823578.125,1419.823578125,1.311719248869e-09,9.504705715592e-10,1.380073500558e+00
1419824164.062,1419.824164062,1.366122490525e-09,9.442585679224e-10,1.446767375943e+00
1419824750.000,1419.824750000,1.429206401602e-09,9.397073456446e-10,1.520905852472e+00
1419825335.938,1419.825335938,1.413016475724e-09,9.350106438810e-10,1.511230364029e+00
1419825921.875,1419.825921875,1.528294584311e-09,9.342575170759e-10,1.635838680854e+00
1419826507.812,1419.826507812,1.481630662172e-09,9.388714806474e-10,1.578097420906e+00
1419827093.750,1419.827093750,1.413773274920e-09,9.416292375957e-10,1.501411828003e+00
1419827679.688,1419.827679688,1.444670104431e-09,9.276219764495e-10,1.557390985885e+00
1419828265.625,1419.828265625,1.607370787316e-09,9.267805991824e-10,1.734359554715e+00
1419828851.562,1419.828851562,1.533180282490e-09,9.286959490045e-10,1.650895843934e+00
1419829437.500,1419.829437500,1.518315635346e-09,9.410033982681e-10,1.613507069305e+00
1419830023.438,1419.830023438,1.580467599409e-09,9.492624407150e-10,1.664942729872e+00
1419830609.375,1419.830609375,1.452581888936e-09,9.424729180268e-10,1.541245229600e+00
1419831195.312,1419.831195312,1.411215941201e-09,9.386615660176e-10,1.503434243279e+00
1419831781.250,1419.831781250,1.492011499938e-09,9.355885020062e-10,1.594730478986e+00
1419832367.188,1419.832367188,1.514443184280e-09,9.228395035258e-10,1.641068873292e+00
1419832953.125,1419.832953125,1.397898903261e-09,9.202076206526e-10,1.519112504490e+00
1419833539.062,1419.833539062,1.407045911375e-09,9.268859394629e-10,1.518035662716e+00
1419834125.000,1419.834125000,1.413299502960e-09,9.318703805839e-10,1.516626703034e+00
1419834710.938,1419.834710938,1.401096075543e-09,9.412455009520e-10,1.488555402523e+00
1419835296.875,1419.835296875,1.296614530087e-09,9.427059305211e-10,1.375417813877e+00
1419835882.812,1419.835882812,1.282439580573e-09,9.334245829153e-10,1.373908084323e+00
1419836468.750,1419.836468750,1.307040532064e-09,9.328386061852e-10,1.401143266797e+00
1419837054.688,1419.837054688,1.296888084358e-09,9.327796326755e-10,1.390347772322e+00
1419837640.625,1419.837640625,1.307291675437e-09,9.277237306230e-10,1.409138984252e+00
1419838226.562,1419.838226562,1.292688123461e-09,9.344751993756e-10,1.383330584188e+00
1419838812.500,1419.838812500,1.341029649069e-09,9.410548968481e-10,1.425028076004e+00
1419839398.438,1419.839398438,1.363194645693e-09,9.246306280204e-10,1.474312665384e+00
1419839984.375,1419.839984375,1.390684958650e-09,9.113282138955e-10,1.525997919789e+00
1419840570.312,1419.840570312,1.389313544371e-09,9.103408829424e-10,1.526146491280e+00
1419841156.250,1419.841156250,1.429794721281e-09,9.254551621378e-10,1.544963797034e+00
1419841742.188,1419.841742188,1.471644288401e-09,9.300922005705e-10,1.582256347810e+00
1419842328.125,1419.842328125,1.472234273652e-09,9.243296522700e-10,1.592758892930e+00
1419842914.062,1419.842914062,1.474025359834e-09,9.271227190349e-10,1.589892394578e+00
1419843500.000,1419.843500000,1.461298561294e-09,9.292185416470e-10,1.572610205027e+00
1419844085.938,1419.844085938,1.468009593655e-09,9.283797192176e-10,1.581259869499e+00
1419844671.875,1419.844671875,1.468350468527e-09,9.349873135145e-10,1.570449617127e+00
1419845257.812,1419.845257812,1.484133318559e-09,9.260915590766e-10,1.602577308921e+00
1419845843.750,1419.845843750,1.497316689840e-09,9.220789682133e-10,1.623848652292e+00
1419846429.688,1419.846429688,1.482232352945e-09,9.168961182436e-10,1.616576102191e+00
1419847015.625,1419.847015625,1.457735849107e-09,9.236289445053e-10,1.578269994438e+00
1419847601.562,1419.847601562,1.431948122639e-09,9.246269933222e-10,1.548676529001e+00
1419848187.500,1419.848187500,1.390169842465e-09,9.270773322270e-10,1.499518750098e+00
1419848773.438,1419.848773438,1.363418500375e-09,9.228143477683e-10,1.477456981106e+00
1419849359.375,1419.849359375,1.370806296032e-09,9.161393084313e-10,1.496285863314e+00
1419849945.312,1419.849945312,1.376252041878e-09,9.137029861342e-10,1.506235683546e+00
1419850531.250,1419.850531250,1.353383141516e-09,9.230284801616e-10,1.466242018101e+00
1419851117.188,1419.851117188,1.339327646031e-09,9.233865933859e-10,1.450451691224e+00
1419851703.125,1419.851703125,1.299922994741e-09,9.270259564375e-10,1.402250914027e+00
1419852289.062,1419.852289062,1.260176060853e-09,9.195303758632e-10,1.370456152327e+00
1419852875.000,1419.852875000,1.288996084297e-09,9.277354689280e-10,1.389400456777e+00
1419853460.938,1419.853460938,1.275551377028e-09,9.376393176245e-10,1.360385974705e+00
1419854046.875,1419.854046875,1.288757465036e-09,9.312899704052e-10,1.383841237413e+00
1419854632.812,1419.854632812,1.341702997707e-09,9.319575499701e-10,1.439661063693e+00
1419855218.750,1419.855218750,1.345089191143e-09,9.319724659085e-10,1.443271384452e+00
1419855804.688,1419.855804688,1.414138727307e-09,9.195238693249e-10,1.537903228488e+00
1419856390.625,1419.856390625,1.457996532568e-09,9.212928702333e-10,1.582554885287e+00
1419856976.562,1419.856976562,1.492414848624e-09,9.145513047378e-10,1.631854703932e+00
1419857562.500,1419.857562500,1.458883644123e-09,9.159870131590e-10,1.592690314562e+00
1419858148.438,1419.858148438,1.476737243264e-09,9.199432468105e-10,1.605248202413e+00
1419858734.375,1419.858734375,1.495604531301e-09,9.221215163949e-10,1.621916965075e+00
1419859320.312,1419.859320312,1.549947193334e-09,9.181669999660e-10,1.688088543142e+00
1419859906.250,1419.859906250,1.523171492483e-09,9.260676250862e-10,1.644773503815e+00
1419860492.188,1419.860492188,1.467999150171e-09,9.254640651499e-10,1.586230309152e+00
1419861078.125,1419.861078125,1.492188485825e-09,9.231062161111e-10,1.616486228542e+00
1419861664.062,1419.861664062,1.443195703105e-09,9.256714360809e-10,1.559079870947e+00
1419862250.000,1419.862250000,1.434811513323e-09,9.198849599551e-10,1.559772771361e+00
1419862835.938,1419.862835938,1.441787892900e-09,9.250286206482e-10,1.558641387646e+00
1419863421.875,1419.863421875,1.439137528342e-09,9.295885346219e-10,1.548144662657e+00
1419864007.812,1419.864007812,1.372217991854e-09,9.264800924391e-10,1.481108987719e+00
1419864593.750,1419.864593750,1.334896177901e-09,9.189592440024e-10,1.452617389305e+00
1419865179.688,1419.865179688,1.356825241517e-09,9.165342742149e-10,1.480386800242e+00
1419865765.625,1419.865765625,1.403344536359e-09,9.068057703287e-10,1.547569040998e+00
1419866351.562,1419.866351562,1.398698459869e-09,9.087453593671e-10,1.539153345271e+00
1419866937.500,1419.866937500,1.343907875252e-09,9.097365010576e-10,1.477249592261e+00
1419867523.438,1419.867523438,1.386283057652e-09,9.172957840816e-10,1.511271589501e+00
1419868109.375,1419.868109375,1.348563559593e-09,9.291612694185e-10,1.451377283985e+00
1419868695.312,1419.868695312,1.353118266052e-09,9.317840654904e-10,1.452180087819e+00
1419869281.250,1419.869281250,1.381697515110e-09,9.149106552042e-10,1.510199391876e+00
1419869867.188,1419.869867188,1.506744016991e-09,9.144991701987e-10,1.647616603811e+00
1419870453.125,1419.870453125,1.505771223530e-09,9.248454102229e-10,1.628132882410e+00
1419871039.062,1419.871039062,1.452416107877e-09,9.169074635475e-10,1.584037828919e+00
1419871625.000,1419.871625000,1.400664435615e-09,9.253221900358e-10,1.513704578468e+00
1419872210.938,1419.872210938,1.343253005591e-09,9.222624212123e-10,1.456475916936e+00
1419872796.875,1419.872796875,1.465697496396e-09,9.230019434960e-10,1.587967941697e+00
1419873382.812,1419.873382812,1.542699148695e-09,9.162594541165e-10,1.683692475711e+00
1419873968.750,1419.873968750,1.559087452337e-09,9.138269996765e-10,1.706107887914e+00
1419874554.688,1419.874554688,1.546681851503e-09,9.120336831403e-10,1.695860449120e+00
1419875140.625,1419.875140625,1.596574468521e-09,9.091146293885e-10,1.756186092390e+00
1419875726.562,1419.875726562,1.529464194307e-09,9.075622256570e-10,1.685244439520e+00
1419876312.500,1419.876312500,1.498073463016e-09,9.074849967982e-10,1.650796947940e+00
1419876898.438,1419.876898438,1.417460261013e-09,9.170868184241e-10,1.545611857609e+00
1419877484.375,1419.877484375,1.488677489087e-09,9.138130261771e-10,1.629083243992e+00
1419878070.312,1419.878070312,1.594830856389e-09,9.078926917815e-10,1.756629247956e+00
1419878656.250,1419.878656250,1.416981069667e-09,9.044124264719e-10,1.566742150144e+00
1419879242.188,1419.879242188,1.324770196420e-09,8.973246412577e-10,1.476355530104e+00
1419879828.125,1419.879828125,1.392288331004e-09,9.049957695268e-10,1.538447336314e+00
1419880414.062,1419.880414062,1.417743841453e-09,9.172287685452e-10,1.545681829955e+00
1419881000.000,1419.881000000,1.272623374150e-09,9.279559241859e-10,1.371426531132e+00
1419881585.938,1419.881585938,1.268476354702e-09,9.153916601431e-10,1.385719807086e+00
1419882171.875,1419.882171875,1.316638485378e-09,9.204769308296e-10,1.430387271294e+00
1419882757.812,1419.882757812,1.320282913378e-09,9.225230368140e-10,1.431165250829e+00
1419883343.750,1419.883343750,1.289874840422e-09,9.265030618334e-10,1.392197061787e+00
1419883929.688,1419.883929688,1.281888406892e-09,9.206988351703e-10,1.392299368615e+00
1419884515.625,1419.884515625,1.283815502888e-09,9.022806926249e-10,1.422856006320e+00
1419885101.562,1419.885101562,1.298216645548e-09,9.033982146285e-10,1.437036983831e+00
1419885687.500,1419.885687500,1.330078991597e-09,9.060599355347e-10,1.467981244322e+00
1419886273.438,1419.886273438,1.372907823427e-09,9.044978999942e-10,1.517867342131e+00
1419886859.375,1419.886859375,1.395132186559e-09,9.078567859869e-10,1.536731572747e+00
1419887445.312,1419.887445312,1.383577008772e-09,9.195303878991e-10,1.504656101614e+00
1419888031.250,1419.888031250,1.428560723322e-09,9.170249410815e-10,1.557821013720e+00
1419888617.188,1419.888617188,1.408636379784e-09,9.114885472805e-10,1.545424113102e+00
1419889203.125,1419.889203125,1.410064377347e-09,9.053288290961e-10,1.557516265946e+00
1419889789.062,1419.889789062,1.448954619753e-09,9.118945062739e-10,1.588949828938e+00
1419890375.000,1419.890375000,1.488026074812e-09,9.191052392416e-10,1.618994225340e+00
1419890960.938,1419.890960938,1.442455326382e-09,9.098683102907e-10,1.585345164864e+00
1419891546.875,1419.891546875,1.408642365280e-09,9.071919211039e-10,1.552750121018e+00
1419892132.812,1419.892132812,1.392029225620e-09,9.220415896264e-10,1.509724985598e+00
1419892718.750,1419.892718750,1.372467296992e-09,9.178739111155e-10,1.495267792637e+00
1419893304.688,1419.893304688,1.354153533138e-09,9.051325966280e-10,1.496083047040e+00
1419893890.625,1419.893890625,1.309525034482e-09,9.030237747071e-10,1.450155656097e+00
1419894476.562,1419.894476562,1.287325579773e-09,9.010844357506e-10,1.428640345674e+00
1419895062.500,1419.895062500,1.273488267864e-09,9.032363268084e-10,1.409917017359e+00
1419895648.438,1419.895648438,1.265807766255e-09,9.057467011369e-10,1.397529535207e+00
1419896234.375,1419.896234375,1.252647187124e-09,9.099133294120e-10,1.376666487492e+00
1419896820.312,1419.896820312,1.252895103824e-09,9.145036823241e-10,1.370027401792e+00
1419897406.250,1419.897406250,1.258757240127e-09,9.122038840367e-10,1.379907783945e+00
1419897992.188,1419.897992188,1.241451026730e-09,9.024195540549e-10,1.375691629411e+00
1419898578.125,1419.898578125,1.271818727196e-09,9.048187131958e-10,1.405606127115e+00
1419899164.062,1419.899164062,1.306186032865e-09,9.126483581540e-10,1.431204057066e+00
1419899750.000,1419.899750000,1.343982634203e-09,9.160385178825e-10,1.467168255446e+00
1419900335.938,1419.900335938,1.333824807961e-09,9.135864432120e-10,1.459987522660e+00
1419900921.875,1419.900921875,1.411126533468e-09,9.070370662352e-10,1.555753988451e+00
1419901507.812,1419.901507812,1.518183556599e-09,9.133876301500e-10,1.662145956969e+00
1419902093.750,1419.902093750,1.439326631218e-09,9.097116509205e-10,1.582178957213e+00
1419902679.688,1419.902679688,1.412821668202e-09,8.947256049901e-10,1.579055813673e+00
1419903265.625,1419.903265625,1.451362900965e-09,8.995180093847e-10,1.613489541980e+00
1419903851.562,1419.903851562,1.476916626525e-09,9.061489049320e-10,1.629882923752e+00
1419904437.500,1419.904437500,1.463074577480e-09,9.046344597617e-10,1.617310242487e+00
1419905023.438,1419.905023438,1.473376140305e-09,9.035320375515e-10,1.630684999613e+00
1419905609.375,1419.905609375,1.441459106795e-09,9.050324082276e-10,1.592715458243e+00
1419906195.312,1419.906195312,1.396315389998e-09,8.969631870654e-10,1.556714266687e+00
1419906781.250,1419.906781250,1.428847197419e-09,8.903003130237e-10,1.604904745643e+00
1419907367.188,1419.907367188,1.401531228184e-09,8.984839113558e-10,1.559884612813e+00
1419907953.125,1419.907953125,1.350857183947e-09,8.978959139629e-10,1.504469686230e+00
1419908539.062,1419.908539062,1.345716495922e-09,8.978917084815e-10,1.498751445425e+00
1419909125.000,1419.909125000,1.350952446815e-09,8.894754034718e-10,1.518819341762e+00
1419909710.938,1419.909710938,1.322436629600e-09,8.995053157775e-10,1.470182117219e+00
1419910296.875,1419.910296875,1.284303080891e-09,9.055435967887e-10,1.418267530625e+00
1419910882.812,1419.910882812,1.261139210846e-09,8.989233701182e-10,1.402944069281e+00
1419911468.750,1419.911468750,1.261854661477e-09,8.979073147719e-10,1.405328412763e+00
1419912054.688,1419.912054688,1.292840251466e-09,9.070469247368e-10,1.425328961719e+00
1419912640.625,1419.912640625,1.322020183169e-09,8.994377747007e-10,1.469829509450e+00
1419913226.562,1419.913226562,1.320096892124e-09,8.945219992080e-10,1.475756765393e+00
1419913812.500,1419.913812500,1.341579083316e-09,8.892402440295e-10,1.508680125898e+00
1419914398.438,1419.914398438,1.351653627352e-09,9.021244272548e-10,1.498300662875e+00
1419914984.375,1419.914984375,1.329518364676e-09,9.080281981189e-10,1.464181803418e+00
1419915570.312,1419.915570312,1.390376317478e-09,9.038476428680e-10,1.538286157461e+00
1419916156.250,1419.916156250,1.447550495133e-09,9.033767999690e-10,1.602377319389e+00
1419916742.188,1419.916742188,1.572665013373e-09,9.073588939993e-10,1.733233700329e+00
1419917328.125,1419.917328125,1.512026587714e-09,9.136323775844e-10,1.654961694453e+00
1419917914.062,1419.917914062,1.466546950664e-09,9.066628592842e-10,1.617521811605e+00
1419918500.000,1419.918500000,1.498289474353e-09,9.015453196568e-10,1.661912542481e+00
1419919085.938,1419.919085938,1.482316711169e-09,8.959023191575e-10,1.654551706667e+00
1419919671.875,1419.919671875,1.395913568011e-09,9.047630507726e-10,1.542849884087e+00
1419920257.812,1419.920257812,1.371944414089e-09,9.026293747708e-10,1.519942129556e+00
1419920843.750,1419.920843750,1.517829048223e-09,8.904876652266e-10,1.704491940196e+00
1419921429.688,1419.921429688,1.538164751673e-09,8.915115777932e-10,1.725344673011e+00
1419922015.625,1419.922015625,1.514847741522e-09,9.013083187736e-10,1.680720914219e+00
1419922601.562,1419.922601562,1.596450450113e-09,9.022814953027e-10,1.769348544134e+00
1419923187.500,1419.923187500,1.430892934555e-09,9.015030788994e-10,1.587230224772e+00
1419923773.438,1419.923773438,1.376133971267e-09,8.957236995898e-10,1.536337569161e+00
1419924359.375,1419.924359375,1.355884254639e-09,9.087837520735e-10,1.491976778353e+00
1419924945.312,1419.924945312,1.299771894794e-09,9.021602425193e-10,1.440732847154e+00
1419925531.250,1419.925531250,1.305379819627e-09,8.956734433538e-10,1.457428295227e+00
1419926117.188,1419.926117188,1.367595205803e-09,8.892001975805e-10,1.538005962576e+00
1419926703.125,1419.926703125,1.359418399948e-09,8.992423125659e-10,1.511737582798e+00
1419927289.062,1419.927289062,1.284467447307e-09,8.906828410751e-10,1.442115406373e+00
1419927875.000,1419.927875000,1.290825945281e-09,8.881120601320e-10,1.453449404898e+00
1419928460.938,1419.928460938,1.313954186584e-09,9.030405379179e-10,1.455033446908e+00
1419929046.875,1419.929046875,1.288846342923e-09,9.049411626349e-10,1.424232199992e+00
1419929632.812,1419.929632812,1.330180119992e-09,8.961984915271e-10,1.484247220418e+00
1419930218.750,1419.930218750,1.373193690342e-09,8.970962322286e-10,1.530709461270e+00
1419930804.688,1419.930804688,1.392471470107e-09,8.994124706510e-10,1.548201204170e+00
1419931390.625,1419.931390625,1.375413458458e-09,8.944686898830e-10,1.537687650797e+00
1419931976.562,1419.931976562,1.413802692628e-09,8.944543179298e-10,1.580631525040e+00
1419932562.500,1419.932562500,1.445759538714e-09,8.957386487769e-10,1.614041708135e+00
1419933148.438,1419.933148438,1.456575712096e-09,8.995309634623e-10,1.619261338698e+00
1419933734.375,1419.933734375,1.463739558338e-09,8.980163187853e-10,1.629969887761e+00
1419934320.312,1419.934320312,1.489294637749e-09,9.055393765014e-10,1.644649229394e+00
1419934906.250,1419.934906250,1.481758281687e-09,9.071936885201e-10,1.633342802576e+00
1419935492.188,1419.935492188,1.490437350930e-09,8.962856103481e-10,1.662904473443e+00
1419936078.125,1419.936078125,1.499489612901e-09,8.881299463775e-10,1.688367359999e+00
1419936664.062,1419.936664062,1.457093135060e-09,9.020076280630e-10,1.615388927685e+00
1419937250.000,1419.937250000,1.437523177798e-09,8.980861154260e-10,1.600651822923e+00
1419937835.938,1419.937835938,1.410825881971e-09,8.981606242859e-10,1.570794626064e+00
1419938421.875,1419.938421875,1.372196654777e-09,8.971531337635e-10,1.529501044065e+00
1419939007.812,1419.939007812,1.337848745968e-09,8.974205867261e-10,1.490771178816e+00
1419939593.750,1419.939593750,1.346380414470e-09,8.936607506372e-10,1.506590071802e+00
1419940179.688,1419.940179688,1.359688535606e-09,8.885870086533e-10,1.530169271399e+00
1419940765.625,1419.940765625,1.345011107845e-09,8.911162188178e-10,1.509355434726e+00
1419941351.562,1419.941351562,1.312935962448e-09,8.925741877328e-10,1.470954437729e+00
