# metadata_json,"{""task"":""analyze_sky_vs_50ohm"",""timestamp_utc"":""2026-06-17T12:49:01.145246+00:00"",""product"":""stitched_sky_over_50ohm"",""ratio"":""sky_psd_linear_per_hz / calibration_psd_linear_per_hz"",""stitch_method"":""mean ratio in uniform frequency bins"",""stitched_bin_width_hz"":585.9370000362396,""center_freqs_hz"":[1418805800,1419605800,1420405800,1421205800,1422005800],""sky_data_dir"":""../data/commiss_21cm_data_061626_3"",""calibration_data_dir"":""../data/commiss_50ohm_data_061626_3"",""sky_scan_count"":100,""calibration_scan_count"":100}"
frequency_hz,frequency_mhz,sky_over_50ohm,n_points_averaged
1419301312.500,1419.301312500,1.566780450049e+00,3
1419301898.438,1419.301898438,1.602606869641e+00,3
1419302484.375,1419.302484375,1.630120060020e+00,3
1419303070.312,1419.303070312,1.634618575390e+00,3
1419303656.250,1419.303656250,1.633923612733e+00,3
1419304242.188,1419.304242188,1.640599607638e+00,3
1419304828.125,1419.304828125,1.637131675592e+00,3
1419305414.062,1419.305414062,1.636784098947e+00,3
1419306000.000,1419.306000000,1.651357176901e+00,3
1419306585.938,1419.306585938,1.620631796711e+00,3
1419307171.875,1419.307171875,1.600855602600e+00,3
1419307757.812,1419.307757812,1.571025491483e+00,3
1419308343.750,1419.308343750,1.560128896746e+00,3
1419308929.688,1419.308929688,1.543686311173e+00,3
1419309515.625,1419.309515625,1.528615605780e+00,3
1419310101.562,1419.310101562,1.527071014400e+00,3
1419310687.500,1419.310687500,1.515157104145e+00,3
1419311273.438,1419.311273438,1.498210452807e+00,3
1419311859.375,1419.311859375,1.487180916806e+00,3
1419312445.312,1419.312445312,1.503497276377e+00,3
1419313031.250,1419.313031250,1.520761541387e+00,3
1419313617.188,1419.313617188,1.531436396089e+00,3
1419314203.125,1419.314203125,1.552030002450e+00,3
1419314789.062,1419.314789062,1.566354628696e+00,3
1419315375.000,1419.315375000,1.565207753936e+00,3
1419315960.938,1419.315960938,1.588664538406e+00,3
1419316546.875,1419.316546875,1.602237171720e+00,3
1419317132.812,1419.317132812,1.591743256648e+00,3
1419317718.750,1419.317718750,1.610650669056e+00,3
1419318304.688,1419.318304688,1.623397142077e+00,3
1419318890.625,1419.318890625,1.613679820104e+00,3
1419319476.562,1419.319476562,1.625930152729e+00,3
1419320062.500,1419.320062500,1.649943402463e+00,3
1419320648.438,1419.320648438,1.657040379970e+00,3
1419321234.375,1419.321234375,1.594232887741e+00,3
1419321820.312,1419.321820312,1.572461467715e+00,3
1419322406.250,1419.322406250,1.568130454641e+00,3
1419322992.188,1419.322992188,1.564923339741e+00,3
1419323578.125,1419.323578125,1.572305048244e+00,3
1419324164.062,1419.324164062,1.550251676792e+00,3
1419324750.000,1419.324750000,1.536630251294e+00,3
1419325335.938,1419.325335938,1.549362889604e+00,3
1419325921.875,1419.325921875,1.562756744063e+00,3
1419326507.812,1419.326507812,1.514883989351e+00,3
1419327093.750,1419.327093750,1.527190039033e+00,3
1419327679.688,1419.327679688,1.582796345017e+00,3
1419328265.625,1419.328265625,1.607460203645e+00,3
1419328851.562,1419.328851562,1.591806230819e+00,3
1419329437.500,1419.329437500,1.565473941381e+00,3
1419330023.438,1419.330023438,1.608287590824e+00,3
1419330609.375,1419.330609375,1.603369341425e+00,3
1419331195.312,1419.331195312,1.585081186732e+00,3
1419331781.250,1419.331781250,1.646877559101e+00,3
1419332367.188,1419.332367188,1.707037219324e+00,3
1419332953.125,1419.332953125,1.708417229271e+00,3
1419333539.062,1419.333539062,1.676009704115e+00,3
1419334125.000,1419.334125000,1.667752963661e+00,3
1419334710.938,1419.334710938,1.704315720025e+00,3
1419335296.875,1419.335296875,1.667125148879e+00,3
1419335882.812,1419.335882812,1.665612900300e+00,3
1419336468.750,1419.336468750,1.643893662292e+00,3
1419337054.688,1419.337054688,1.639885248737e+00,3
1419337640.625,1419.337640625,1.682735668132e+00,3
1419338226.562,1419.338226562,1.620659028968e+00,3
1419338812.500,1419.338812500,1.630425283459e+00,3
1419339398.438,1419.339398438,1.571850557427e+00,3
1419339984.375,1419.339984375,1.533906992177e+00,3
1419340570.312,1419.340570312,1.499083535364e+00,3
1419341156.250,1419.341156250,1.493197922048e+00,3
1419341742.188,1419.341742188,1.515785351211e+00,3
1419342328.125,1419.342328125,1.516626747510e+00,3
1419342914.062,1419.342914062,1.530692303278e+00,3
1419343500.000,1419.343500000,1.505066624837e+00,3
1419344085.938,1419.344085938,1.508664285177e+00,3
1419344671.875,1419.344671875,1.525435034483e+00,3
1419345257.812,1419.345257812,1.549067343527e+00,3
1419345843.750,1419.345843750,1.564339027018e+00,3
1419346429.688,1419.346429688,1.584545654471e+00,3
1419347015.625,1419.347015625,1.602393593921e+00,3
1419347601.562,1419.347601562,1.615661805126e+00,3
1419348187.500,1419.348187500,1.635365096582e+00,3
1419348773.438,1419.348773438,1.638295424773e+00,3
1419349359.375,1419.349359375,1.611404389815e+00,3
1419349945.312,1419.349945312,1.616071468601e+00,3
1419350531.250,1419.350531250,1.624298459862e+00,3
1419351117.188,1419.351117188,1.597424413906e+00,3
1419351703.125,1419.351703125,1.579229192397e+00,3
1419352289.062,1419.352289062,1.573060724046e+00,3
1419352875.000,1419.352875000,1.560660305210e+00,3
1419353460.938,1419.353460938,1.529158888517e+00,3
1419354046.875,1419.354046875,1.509337228386e+00,3
1419354632.812,1419.354632812,1.499251070180e+00,3
1419355218.750,1419.355218750,1.510740505563e+00,3
1419355804.688,1419.355804688,1.515959289425e+00,3
1419356390.625,1419.356390625,1.490943796254e+00,3
1419356976.562,1419.356976562,1.483203721631e+00,3
1419357562.500,1419.357562500,1.494569504249e+00,3
1419358148.438,1419.358148438,1.507195361962e+00,3
1419358734.375,1419.358734375,1.495186767110e+00,3
1419359320.312,1419.359320312,1.532731785039e+00,3
1419359906.250,1419.359906250,1.573952567409e+00,3
1419360492.188,1419.360492188,1.558872977572e+00,3
1419361078.125,1419.361078125,1.552680866032e+00,3
1419361664.062,1419.361664062,1.596875679773e+00,3
1419362250.000,1419.362250000,1.635225123671e+00,3
1419362835.938,1419.362835938,1.616339605248e+00,3
1419363421.875,1419.363421875,1.625386278955e+00,3
1419364007.812,1419.364007812,1.634812371794e+00,3
1419364593.750,1419.364593750,1.654539682422e+00,3
1419365179.688,1419.365179688,1.635521156767e+00,3
1419365765.625,1419.365765625,1.638040468937e+00,3
1419366351.562,1419.366351562,1.623066266668e+00,3
1419366937.500,1419.366937500,1.577805765862e+00,3
1419367523.438,1419.367523438,1.578915181470e+00,3
1419368109.375,1419.368109375,1.584437533774e+00,3
1419368695.312,1419.368695312,1.555090745134e+00,3
1419369281.250,1419.369281250,1.507437385100e+00,3
1419369867.188,1419.369867188,1.503792592746e+00,3
1419370453.125,1419.370453125,1.487974341762e+00,3
1419371039.062,1419.371039062,1.467173679505e+00,3
1419371625.000,1419.371625000,1.471594884498e+00,3
1419372210.938,1419.372210938,1.474138108819e+00,3
1419372796.875,1419.372796875,1.457591881265e+00,3
1419373382.812,1419.373382812,1.498034906387e+00,3
1419373968.750,1419.373968750,1.558128093362e+00,3
1419374554.688,1419.374554688,1.548919220226e+00,3
1419375140.625,1419.375140625,1.513253556059e+00,3
1419375726.562,1419.375726562,1.513915466290e+00,3
1419376312.500,1419.376312500,1.545087407242e+00,3
1419376898.438,1419.376898438,1.553301773327e+00,3
1419377484.375,1419.377484375,1.572388775295e+00,3
1419378070.312,1419.378070312,1.567793799084e+00,3
1419378656.250,1419.378656250,1.565325801149e+00,3
1419379242.188,1419.379242188,1.566031361261e+00,3
1419379828.125,1419.379828125,1.583545175485e+00,3
1419380414.062,1419.380414062,1.604671907761e+00,3
1419381000.000,1419.381000000,1.545867784774e+00,3
1419381585.938,1419.381585938,1.502106505030e+00,3
1419382171.875,1419.382171875,1.479380008958e+00,3
1419382757.812,1419.382757812,1.515974407381e+00,3
1419383343.750,1419.383343750,1.526188403453e+00,3
1419383929.688,1419.383929688,1.512420575226e+00,3
1419384515.625,1419.384515625,1.490009889162e+00,3
1419385101.562,1419.385101562,1.442465841452e+00,3
1419385687.500,1419.385687500,1.430603209134e+00,3
1419386273.438,1419.386273438,1.449474081541e+00,3
1419386859.375,1419.386859375,1.479396027137e+00,3
1419387445.312,1419.387445312,1.473518909567e+00,3
1419388031.250,1419.388031250,1.468767735213e+00,3
1419388617.188,1419.388617188,1.489257212565e+00,3
1419389203.125,1419.389203125,1.509028632568e+00,3
1419389789.062,1419.389789062,1.523629904887e+00,3
1419390375.000,1419.390375000,1.542498291482e+00,3
1419390960.938,1419.390960938,1.541217848789e+00,3
1419391546.875,1419.391546875,1.561507483675e+00,3
1419392132.812,1419.392132812,1.593599616658e+00,3
1419392718.750,1419.392718750,1.619326863427e+00,3
1419393304.688,1419.393304688,1.640796252526e+00,3
1419393890.625,1419.393890625,1.641393312481e+00,3
1419394476.562,1419.394476562,1.627591205567e+00,3
1419395062.500,1419.395062500,1.598123547056e+00,3
1419395648.438,1419.395648438,1.602002413699e+00,3
1419396234.375,1419.396234375,1.604332160882e+00,3
1419396820.312,1419.396820312,1.588623205243e+00,3
1419397406.250,1419.397406250,1.567877943922e+00,3
1419397992.188,1419.397992188,1.534477276210e+00,3
1419398578.125,1419.398578125,1.531447076058e+00,3
1419399164.062,1419.399164062,1.515033090230e+00,3
1419399750.000,1419.399750000,1.500306131508e+00,3
1419400335.938,1419.400335938,1.494140335755e+00,3
1419400921.875,1419.400921875,1.485578411364e+00,3
1419401507.812,1419.401507812,1.488584560496e+00,3
1419402093.750,1419.402093750,1.487698925692e+00,3
1419402679.688,1419.402679688,1.489779774046e+00,3
1419403265.625,1419.403265625,1.499296184008e+00,3
1419403851.562,1419.403851562,1.523609038948e+00,3
1419404437.500,1419.404437500,1.520261702355e+00,3
1419405023.438,1419.405023438,1.533555757796e+00,3
1419405609.375,1419.405609375,1.594309586691e+00,3
1419406195.312,1419.406195312,1.586851358125e+00,3
1419406781.250,1419.406781250,1.613210177461e+00,3
1419407367.188,1419.407367188,1.620622788319e+00,3
1419407953.125,1419.407953125,1.623111871573e+00,3
1419408539.062,1419.408539062,1.588215714372e+00,3
1419409125.000,1419.409125000,1.601618267151e+00,3
1419409710.938,1419.409710938,1.634865684248e+00,3
1419410296.875,1419.410296875,1.634013584822e+00,3
1419410882.812,1419.410882812,1.628917925256e+00,3
1419411468.750,1419.411468750,1.636579219853e+00,3
1419412054.688,1419.412054688,1.599277532189e+00,3
1419412640.625,1419.412640625,1.555386952951e+00,3
1419413226.562,1419.413226562,1.577753831286e+00,3
1419413812.500,1419.413812500,1.583201075077e+00,3
1419414398.438,1419.414398438,1.554971309803e+00,3
1419414984.375,1419.414984375,1.534914529096e+00,3
1419415570.312,1419.415570312,1.522098718890e+00,3
1419416156.250,1419.416156250,1.497183720597e+00,3
1419416742.188,1419.416742188,1.467081676748e+00,3
1419417328.125,1419.417328125,1.517600104119e+00,3
1419417914.062,1419.417914062,1.566153720192e+00,3
1419418500.000,1419.418500000,1.549653251899e+00,3
1419419085.938,1419.419085938,1.513434397553e+00,3
1419419671.875,1419.419671875,1.545135385372e+00,3
1419420257.812,1419.420257812,1.558555982356e+00,3
1419420843.750,1419.420843750,1.546265006683e+00,3
1419421429.688,1419.421429688,1.676382230347e+00,3
1419422015.625,1419.422015625,1.714177700247e+00,3
1419422601.562,1419.422601562,1.628528495787e+00,3
1419423187.500,1419.423187500,1.617952878588e+00,3
1419423773.438,1419.423773438,1.633925487208e+00,3
1419424359.375,1419.424359375,1.637619389991e+00,3
1419424945.312,1419.424945312,1.659874070885e+00,3
1419425531.250,1419.425531250,1.706824821116e+00,3
1419426117.188,1419.426117188,1.635959309723e+00,3
1419426703.125,1419.426703125,1.570643239681e+00,3
1419427289.062,1419.427289062,1.562139296086e+00,3
1419427875.000,1419.427875000,1.548120838118e+00,3
1419428460.938,1419.428460938,1.542427933852e+00,3
1419429046.875,1419.429046875,1.526052450052e+00,3
1419429632.812,1419.429632812,1.546471825198e+00,3
1419430218.750,1419.430218750,1.470680654616e+00,3
1419430804.688,1419.430804688,1.445435526479e+00,3
1419431390.625,1419.431390625,1.496828128505e+00,3
1419431976.562,1419.431976562,1.503924302716e+00,3
1419432562.500,1419.432562500,1.493863919170e+00,3
1419433148.438,1419.433148438,1.485684778018e+00,3
1419433734.375,1419.433734375,1.504368703457e+00,3
1419434320.312,1419.434320312,1.508165547427e+00,3
1419434906.250,1419.434906250,1.528685326373e+00,3
1419435492.188,1419.435492188,1.563386444059e+00,3
1419436078.125,1419.436078125,1.580566157830e+00,3
1419436664.062,1419.436664062,1.594591133505e+00,3
1419437250.000,1419.437250000,1.612638595503e+00,3
1419437835.938,1419.437835938,1.612673339169e+00,3
1419438421.875,1419.438421875,1.615066520908e+00,3
1419439007.812,1419.439007812,1.620784704837e+00,3
1419439593.750,1419.439593750,1.632080984294e+00,3
1419440179.688,1419.440179688,1.632171853921e+00,3
1419440765.625,1419.440765625,1.614004945384e+00,3
1419441351.562,1419.441351562,1.598621116001e+00,3
1419441937.500,1419.441937500,1.599794758322e+00,3
1419442523.438,1419.442523438,1.578187490272e+00,3
1419443109.375,1419.443109375,1.551489276000e+00,3
1419443695.312,1419.443695312,1.527150140550e+00,3
1419444281.250,1419.444281250,1.510277399303e+00,3
1419444867.188,1419.444867188,1.512016439209e+00,3
1419445453.125,1419.445453125,1.490583293412e+00,3
1419446039.062,1419.446039062,1.485219333716e+00,3
1419446625.000,1419.446625000,1.506568852670e+00,3
1419447210.938,1419.447210938,1.498190518371e+00,3
1419447796.875,1419.447796875,1.478022724144e+00,3
1419448382.812,1419.448382812,1.491898036844e+00,3
1419448968.750,1419.448968750,1.521027444580e+00,3
1419449554.688,1419.449554688,1.521047845120e+00,3
1419450140.625,1419.450140625,1.553142591904e+00,3
1419450726.562,1419.450726562,1.598100631441e+00,3
1419451312.500,1419.451312500,1.616970078145e+00,3
1419451898.438,1419.451898438,1.616940945054e+00,3
1419452484.375,1419.452484375,1.630672205664e+00,3
1419453070.312,1419.453070312,1.640081634305e+00,3
1419453656.250,1419.453656250,1.673238760057e+00,3
1419454242.188,1419.454242188,1.659934168105e+00,3
1419454828.125,1419.454828125,1.632653899908e+00,3
1419455414.062,1419.455414062,1.634135934294e+00,3
1419456000.000,1419.456000000,1.620608435584e+00,3
1419456585.938,1419.456585938,1.604236682584e+00,3
1419457171.875,1419.457171875,1.616754482934e+00,3
1419457757.812,1419.457757812,1.598849686400e+00,3
1419458343.750,1419.458343750,1.550551306133e+00,3
1419458929.688,1419.458929688,1.513456779427e+00,3
1419459515.625,1419.459515625,1.520757630436e+00,3
1419460101.562,1419.460101562,1.493653498179e+00,3
1419460687.500,1419.460687500,1.472787754369e+00,3
1419461273.438,1419.461273438,1.499740492747e+00,3
1419461859.375,1419.461859375,1.513810061349e+00,3
1419462445.312,1419.462445312,1.510886736575e+00,3
1419463031.250,1419.463031250,1.480717558165e+00,3
1419463617.188,1419.463617188,1.503352274573e+00,3
1419464203.125,1419.464203125,1.515651945399e+00,3
1419464789.062,1419.464789062,1.525224371023e+00,3
1419465375.000,1419.465375000,1.532024640280e+00,3
1419465960.938,1419.465960938,1.554307130373e+00,3
1419466546.875,1419.466546875,1.591520368761e+00,3
1419467132.812,1419.467132812,1.598327980262e+00,3
1419467718.750,1419.467718750,1.611251136051e+00,3
1419468304.688,1419.468304688,1.598541870392e+00,3
1419468890.625,1419.468890625,1.591650083372e+00,3
1419469476.562,1419.469476562,1.649557512575e+00,3
1419470062.500,1419.470062500,1.612190885768e+00,3
1419470648.438,1419.470648438,1.568758596161e+00,3
1419471234.375,1419.471234375,1.574349639813e+00,3
1419471820.312,1419.471820312,1.590124825140e+00,3
1419472406.250,1419.472406250,1.542212644816e+00,3
1419472992.188,1419.472992188,1.519225854313e+00,3
1419473578.125,1419.473578125,1.543309481939e+00,3
1419474164.062,1419.474164062,1.505318820149e+00,3
1419474750.000,1419.474750000,1.501813532353e+00,3
1419475335.938,1419.475335938,1.461556114691e+00,3
1419475921.875,1419.475921875,1.470313167879e+00,3
1419476507.812,1419.476507812,1.465793904706e+00,3
1419477093.750,1419.477093750,1.479040264689e+00,3
1419477679.688,1419.477679688,1.504927287272e+00,3
1419478265.625,1419.478265625,1.487400246664e+00,3
1419478851.562,1419.478851562,1.499706380540e+00,3
1419479437.500,1419.479437500,1.519496100756e+00,3
1419480023.438,1419.480023438,1.548510107127e+00,3
1419480609.375,1419.480609375,1.558321824803e+00,3
1419481195.312,1419.481195312,1.591361232919e+00,3
1419481781.250,1419.481781250,1.617033619459e+00,3
1419482367.188,1419.482367188,1.624527741521e+00,3
1419482953.125,1419.482953125,1.644325927885e+00,3
1419483539.062,1419.483539062,1.641668111798e+00,3
1419484125.000,1419.484125000,1.647984296610e+00,3
1419484710.938,1419.484710938,1.653402357349e+00,3
1419485296.875,1419.485296875,1.648373174384e+00,3
1419485882.812,1419.485882812,1.634134001519e+00,3
1419486468.750,1419.486468750,1.617210012772e+00,3
1419487054.688,1419.487054688,1.603555538137e+00,3
1419487640.625,1419.487640625,1.570662816602e+00,3
1419488226.562,1419.488226562,1.560855150491e+00,3
1419488812.500,1419.488812500,1.538838399759e+00,3
1419489398.438,1419.489398438,1.516878707673e+00,3
1419489984.375,1419.489984375,1.517686999617e+00,3
1419490570.312,1419.490570312,1.513394691530e+00,3
1419491156.250,1419.491156250,1.495459095195e+00,3
1419491742.188,1419.491742188,1.495801547703e+00,3
1419492328.125,1419.492328125,1.495900898201e+00,3
1419492914.062,1419.492914062,1.522875087740e+00,3
1419493500.000,1419.493500000,1.526187861515e+00,3
1419494085.938,1419.494085938,1.523304356778e+00,3
1419494671.875,1419.494671875,1.544276586237e+00,3
1419495257.812,1419.495257812,1.570133850429e+00,3
1419495843.750,1419.495843750,1.591828072372e+00,3
1419496429.688,1419.496429688,1.605004702459e+00,3
1419497015.625,1419.497015625,1.650064185694e+00,3
1419497601.562,1419.497601562,1.649548574931e+00,3
1419498187.500,1419.498187500,1.608335461333e+00,3
1419498773.438,1419.498773438,1.613243609242e+00,3
1419499359.375,1419.499359375,1.693823591542e+00,3
1419499945.312,1419.499945312,1.674290007815e+00,3
1419500531.250,1419.500531250,1.646516851302e+00,3
1419501117.188,1419.501117188,1.667308256576e+00,3
1419501703.125,1419.501703125,1.609728081477e+00,3
1419502289.062,1419.502289062,1.555087499768e+00,3
1419502875.000,1419.502875000,1.551377147160e+00,3
1419503460.938,1419.503460938,1.548874321495e+00,3
1419504046.875,1419.504046875,1.525621421037e+00,3
1419504632.812,1419.504632812,1.540093819883e+00,3
1419505218.750,1419.505218750,1.569553377276e+00,3
1419505804.688,1419.505804688,1.585594191364e+00,3
1419506390.625,1419.506390625,1.534742255506e+00,3
1419506976.562,1419.506976562,1.541319456196e+00,3
1419507562.500,1419.507562500,1.665540677144e+00,3
1419508148.438,1419.508148438,1.614651515876e+00,3
1419508734.375,1419.508734375,1.568093172917e+00,3
1419509320.312,1419.509320312,1.608174970950e+00,3
1419509906.250,1419.509906250,1.696506765569e+00,3
1419510492.188,1419.510492188,1.717721939418e+00,3
1419511078.125,1419.511078125,1.675587858003e+00,3
1419511664.062,1419.511664062,1.772356220257e+00,3
1419512250.000,1419.512250000,1.724017409303e+00,3
1419512835.938,1419.512835938,1.741997488823e+00,3
1419513421.875,1419.513421875,1.769323904031e+00,3
1419514007.812,1419.514007812,1.759812517375e+00,3
1419514593.750,1419.514593750,1.797731946522e+00,3
1419515179.688,1419.515179688,1.757270107895e+00,3
1419515765.625,1419.515765625,1.729390861654e+00,3
1419516351.562,1419.516351562,1.641793217068e+00,3
1419516937.500,1419.516937500,1.689654775542e+00,3
1419517523.438,1419.517523438,1.763819552467e+00,3
1419518109.375,1419.518109375,1.688208597341e+00,3
1419518695.312,1419.518695312,1.612517573392e+00,3
1419519281.250,1419.519281250,1.588888940184e+00,3
1419519867.188,1419.519867188,1.571299237902e+00,3
1419520453.125,1419.520453125,1.516105618382e+00,3
1419521039.062,1419.521039062,1.516835060638e+00,3
1419521625.000,1419.521625000,1.542743942748e+00,3
1419522210.938,1419.522210938,1.528832888472e+00,3
1419522796.875,1419.522796875,1.525873421285e+00,3
1419523382.812,1419.523382812,1.515761105934e+00,3
1419523968.750,1419.523968750,1.506229020094e+00,3
1419524554.688,1419.524554688,1.524746120170e+00,3
1419525140.625,1419.525140625,1.573535051119e+00,3
1419525726.562,1419.525726562,1.595295621922e+00,3
1419526312.500,1419.526312500,1.603601064273e+00,3
1419526898.438,1419.526898438,1.607738461303e+00,3
1419527484.375,1419.527484375,1.623998346914e+00,3
1419528070.312,1419.528070312,1.633016688656e+00,3
1419528656.250,1419.528656250,1.637260235681e+00,3
1419529242.188,1419.529242188,1.654411564272e+00,3
1419529828.125,1419.529828125,1.650087232871e+00,3
1419530414.062,1419.530414062,1.625206495569e+00,3
1419531000.000,1419.531000000,1.616520030606e+00,3
1419531585.938,1419.531585938,1.640428425813e+00,3
1419532171.875,1419.532171875,1.607118927932e+00,3
1419532757.812,1419.532757812,1.570047637403e+00,3
1419533343.750,1419.533343750,1.566023514024e+00,3
1419533929.688,1419.533929688,1.545804452676e+00,3
1419534515.625,1419.534515625,1.515692606983e+00,3
1419535101.562,1419.535101562,1.504502344548e+00,3
1419535687.500,1419.535687500,1.526530518262e+00,3
1419536273.438,1419.536273438,1.515160666719e+00,3
1419536859.375,1419.536859375,1.493242161518e+00,3
1419537445.312,1419.537445312,1.492049852036e+00,3
1419538031.250,1419.538031250,1.512725595178e+00,3
1419538617.188,1419.538617188,1.528742195569e+00,3
1419539203.125,1419.539203125,1.573796139658e+00,3
1419539789.062,1419.539789062,1.650374206651e+00,3
1419540375.000,1419.540375000,1.620134166803e+00,3
1419540960.938,1419.540960938,1.588071588188e+00,3
1419541546.875,1419.541546875,1.601778557120e+00,3
1419542132.812,1419.542132812,1.622056422330e+00,3
1419542718.750,1419.542718750,1.657345636131e+00,3
1419543304.688,1419.543304688,1.685743267422e+00,3
1419543890.625,1419.543890625,1.676928735968e+00,3
1419544476.562,1419.544476562,1.658886883492e+00,3
1419545062.500,1419.545062500,1.667019931879e+00,3
1419545648.438,1419.545648438,1.651049527771e+00,3
1419546234.375,1419.546234375,1.626175747223e+00,3
1419546820.312,1419.546820312,1.604049183900e+00,3
1419547406.250,1419.547406250,1.592432210152e+00,3
1419547992.188,1419.547992188,1.552223146178e+00,3
1419548578.125,1419.548578125,1.536826153205e+00,3
1419549164.062,1419.549164062,1.530798704192e+00,3
1419549750.000,1419.549750000,1.565709351704e+00,3
1419550335.938,1419.550335938,1.517882000186e+00,3
1419550921.875,1419.550921875,1.475626564125e+00,3
1419551507.812,1419.551507812,1.470023832509e+00,3
1419552093.750,1419.552093750,1.470318407268e+00,3
1419552679.688,1419.552679688,1.467396647373e+00,3
1419553265.625,1419.553265625,1.492800403646e+00,3
1419553851.562,1419.553851562,1.565852735786e+00,3
1419554437.500,1419.554437500,1.516527321569e+00,3
1419555023.438,1419.555023438,1.491137266223e+00,3
1419555609.375,1419.555609375,1.604005653763e+00,3
1419556195.312,1419.556195312,1.594525746116e+00,3
1419556781.250,1419.556781250,1.567513518022e+00,3
1419557367.188,1419.557367188,1.579058093930e+00,3
1419557953.125,1419.557953125,1.656292184218e+00,3
1419558539.062,1419.558539062,1.616038283652e+00,3
1419559125.000,1419.559125000,1.608036318155e+00,3
1419559710.938,1419.559710938,1.691987156827e+00,3
1419560296.875,1419.560296875,1.647624373252e+00,3
1419560882.812,1419.560882812,1.607716425286e+00,3
1419561468.750,1419.561468750,1.565398346021e+00,3
1419562054.688,1419.562054688,1.595027575047e+00,3
1419562640.625,1419.562640625,1.570385711833e+00,3
1419563226.562,1419.563226562,1.562044764440e+00,3
1419563812.500,1419.563812500,1.586917445233e+00,3
1419564398.438,1419.564398438,1.529442419438e+00,3
1419564984.375,1419.564984375,1.519518530270e+00,3
1419565570.312,1419.565570312,1.525223811110e+00,3
1419566156.250,1419.566156250,1.508602459977e+00,3
1419566742.188,1419.566742188,1.476499438155e+00,3
1419567328.125,1419.567328125,1.474788725610e+00,3
1419567914.062,1419.567914062,1.488757877356e+00,3
1419568500.000,1419.568500000,1.517702809885e+00,3
1419569085.938,1419.569085938,1.544318065725e+00,3
1419569671.875,1419.569671875,1.556795865053e+00,3
1419570257.812,1419.570257812,1.575939069051e+00,3
1419570843.750,1419.570843750,1.585951189284e+00,3
1419571429.688,1419.571429688,1.586810266900e+00,3
1419572015.625,1419.572015625,1.599814439604e+00,3
1419572601.562,1419.572601562,1.635188267889e+00,3
1419573187.500,1419.573187500,1.633006619438e+00,3
1419573773.438,1419.573773438,1.648474828422e+00,3
1419574359.375,1419.574359375,1.641189241651e+00,3
1419574945.312,1419.574945312,1.641611212912e+00,3
1419575531.250,1419.575531250,1.638862269534e+00,3
1419576117.188,1419.576117188,1.608108430393e+00,3
1419576703.125,1419.576703125,1.586933242542e+00,3
1419577289.062,1419.577289062,1.579264623790e+00,3
1419577875.000,1419.577875000,1.561762729658e+00,3
1419578460.938,1419.578460938,1.520320600777e+00,3
1419579046.875,1419.579046875,1.511943050794e+00,3
1419579632.812,1419.579632812,1.512616279383e+00,3
1419580218.750,1419.580218750,1.501575149443e+00,3
1419580804.688,1419.580804688,1.480853552806e+00,3
1419581390.625,1419.581390625,1.474677470928e+00,3
1419581976.562,1419.581976562,1.481394566124e+00,3
1419582562.500,1419.582562500,1.485135252081e+00,3
1419583148.438,1419.583148438,1.498710122731e+00,3
1419583734.375,1419.583734375,1.524716365721e+00,3
1419584320.312,1419.584320312,1.583365158592e+00,3
1419584906.250,1419.584906250,1.573254236044e+00,3
1419585492.188,1419.585492188,1.581586774356e+00,3
1419586078.125,1419.586078125,1.602188354727e+00,3
1419586664.062,1419.586664062,1.598079585873e+00,3
1419587250.000,1419.587250000,1.638826898038e+00,3
1419587835.938,1419.587835938,1.700550490317e+00,3
1419588421.875,1419.588421875,1.713554741124e+00,3
1419589007.812,1419.589007812,1.672203921036e+00,3
1419589593.750,1419.589593750,1.668609069219e+00,3
1419590179.688,1419.590179688,1.658874146875e+00,3
1419590765.625,1419.590765625,1.639207996711e+00,3
1419591351.562,1419.591351562,1.625115223749e+00,3
1419591937.500,1419.591937500,1.636884938884e+00,3
1419592523.438,1419.592523438,1.607684749471e+00,3
1419593109.375,1419.593109375,1.573120165583e+00,3
1419593695.312,1419.593695312,1.550148869445e+00,3
1419594281.250,1419.594281250,1.522453372183e+00,3
1419594867.188,1419.594867188,1.582345174161e+00,3
1419595453.125,1419.595453125,1.655740984075e+00,3
1419596039.062,1419.596039062,1.580115076843e+00,3
1419596625.000,1419.596625000,1.591580569752e+00,3
1419597210.938,1419.597210938,1.603818787701e+00,3
1419597796.875,1419.597796875,1.614057979295e+00,3
1419598382.812,1419.598382812,1.620807470805e+00,3
1419598968.750,1419.598968750,1.614002504965e+00,3
1419599554.688,1419.599554688,1.630952919439e+00,3
1419600140.625,1419.600140625,1.682498012043e+00,3
1419600726.562,1419.600726562,1.704875784578e+00,3
1419601312.500,1419.601312500,1.695047534693e+00,3
1419601898.438,1419.601898438,1.778116579889e+00,3
1419602484.375,1419.602484375,1.771781394459e+00,3
1419603070.312,1419.603070312,1.726124939238e+00,3
1419603656.250,1419.603656250,1.843288726571e+00,3
1419604242.188,1419.604242188,1.849263217903e+00,3
1419604828.125,1419.604828125,1.793353118799e+00,3
1419605414.062,1419.605414062,1.762974283351e+00,3
1419606000.000,1419.606000000,1.792180075669e+00,3
1419606585.938,1419.606585938,1.749863304784e+00,3
1419607171.875,1419.607171875,1.709756703581e+00,3
1419607757.812,1419.607757812,1.811692956059e+00,3
1419608343.750,1419.608343750,1.840620041520e+00,3
